epoch,rank,train_time,eval_time,total_time,cpu_usage,gpu_usage,memory_usage,cpu_temp,gpu_temp,gpu_mem_percent,accuracy,top5_accuracy,f1_score,ckf_dim,shard_pct,batch_size,num_workers,lr,all_allocs,global_train_loss,global_eval_loss,local_train_loss,local_eval_loss,epoch_power_dt_sec,gpu_power_w,cpu_power_w
11,0,99.97052049636841,3.0558791160583496,103.44744896888733,13.6,8213.226496,2765.123584,0.0,50.0,49.41696363439206,46.7,73.42,0.4596204161643982,[ 0.00869798 -0.00342445 -0.01374145 -0.01219082],0.25,64,5,0.0010432999999999998,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010432999999999998, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010432999999999998, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010432999999999998, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010432999999999998, ""num_workers"": 4}]",2.4796115625,2.2129203125,2.46817171875,2.19206875,103.44696998596191,131.493,
12,0,100.68411445617676,3.188577175140381,104.21811747550964,15.1,241.956864,2766.139392,0.0,52.0,1.4557949370083394,48.06,74.28,0.4736434519290924,[-0.03522876 -0.01141033  0.05645789  0.03994428],0.25,64,4,0.00104194,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00104194, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00104194, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00104194, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00104194, ""num_workers"": 4}]",2.3946653125,2.1581068359375,2.39255484375,2.1417318359375,104.217693567276,161.898,
13,0,99.91702675819397,3.138775110244751,103.1406044960022,14.8,241.956864,2778.669056,0.0,52.0,1.4557949370083394,48.83,74.79,0.48806238174438477,[ 0.02388708  0.01008247  0.02626898 -0.02118612],0.25,64,4,0.00104117,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00104117, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00104117, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00104117, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00104117, ""num_workers"": 5}]",2.3299840625,2.1536359375,2.33633734375,2.112758984375,103.14027070999146,144.284,
14,0,100.04782819747925,3.027543306350708,103.36906599998474,13.1,5206.947328,2766.495744,0.0,50.0,31.328921329429622,51.14,76.87,0.5096952319145203,[-0.01022519  0.00093378  0.01778556 -0.00871311],0.25,64,5,0.0010388600000000002,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010388600000000002, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010388600000000002, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010388600000000002, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010388600000000002, ""num_workers"": 6}]",2.258609375,2.0233552734375,2.2507221875,1.9999291015625,103.36862659454346,139.511,
15,0,100.96286201477051,3.186434268951416,104.35252523422241,15.1,7648.018432,2767.38048,0.0,51.0,46.01624573647995,50.55,75.87,0.5028071403503418,[-0.00149373 -0.00863744  0.0020136   0.0464209 ],0.25,64,5,0.00103945,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00103945, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00103945, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00103945, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00103945, ""num_workers"": 5}]",2.19345625,2.052076171875,2.18671484375,2.06252265625,104.35206270217896,161.27,
16,0,100.07843399047852,3.4247639179229736,103.72262835502625,14.7,241.956864,2767.306752,0.0,52.0,1.4557949370083394,50.67,76.11,0.5082815885543823,[0.0019388  0.01899775 0.010018   0.02467197],0.25,64,4,0.0010393300000000002,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010393300000000002, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010393300000000002, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010393300000000002, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010393300000000002, ""num_workers"": 4}]",2.14139375,2.0638126953125,2.1518459375,2.0824890625,103.72217965126038,128.52,
17,0,99.82911205291748,3.173879384994507,103.08107995986938,13.3,227.073536,2767.306752,0.0,50.0,1.3662456132568361,52.52,77.92,0.5214659571647644,[ 0.0034261   0.01440816 -0.00512139 -0.02463331],0.25,64,4,0.00103748,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00103748, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00103748, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00103748, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00103748, ""num_workers"": 5}]",2.081515625,1.9687982421875,2.08234953125,1.96121328125,103.08081316947937,146.19,
18,0,99.02218198776245,2.9319894313812256,102.39702224731445,15.0,241.956864,2767.601664,0.0,52.0,1.4557949370083394,54.54,78.83,0.5448811054229736,[-0.01692692 -0.02089261 -0.01948131 -0.04359073],0.25,64,4,0.00103546,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00103546, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00103546, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00103546, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00103546, ""num_workers"": 5}]",2.03084703125,1.907025390625,2.03776375,1.887287109375,102.39658427238464,165.397,
19,0,98.92937397956848,3.3375561237335205,102.4418306350708,15.0,241.956864,2767.843328,0.0,52.0,1.4557949370083394,53.35,78.61,0.5318810343742371,[-0.00626916  0.0050138   0.04089165  0.03150588],0.25,64,4,0.00103665,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00103665, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00103665, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00103665, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00103665, ""num_workers"": 5}]",1.984215625,1.938376953125,1.9969296875,1.9202484375,102.44150972366333,155.062,
20,0,101.4098892211914,3.1042673587799072,104.70777082443237,15.3,4685.805056,2767.884288,0.0,50.0,28.193336463200648,54.4,78.73,0.5374085307121277,[ 0.00758101 -0.01488529 -0.01129474  0.01220921],0.25,64,4,0.0010356,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010356, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010356, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010356, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010356, ""num_workers"": 4}]",1.93170421875,1.9077990234375,1.92725890625,1.8797486328125,104.70735096931458,154.08,
