epoch,rank,train_time,eval_time,total_time,cpu_usage,gpu_usage,memory_usage,cpu_temp,gpu_temp,gpu_mem_percent,accuracy,top5_accuracy,f1_score,ckf_dim,shard_pct,batch_size,num_workers,lr,all_allocs,global_train_loss,global_eval_loss,local_train_loss,local_eval_loss,epoch_power_dt_sec,gpu_power_w,cpu_power_w
11,0,107.06944632530212,3.4678657054901123,110.65568900108337,24.5,243.636224,2685.157376,61.0,71.0,0.958231627161283,46.22075584883024,72.83543291341732,0.45550087094306946,[0.03881179 0.10673745 0.0548334 ],0.3333333333333333,64,5,0.0010437792441511697,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010437792441511697, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010437792441511697, ""num_workers"": 6}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010437792441511697, ""num_workers"": 5}]",2.461175625,2.2677448885222957,2.4566219099691,2.292785681145021,110.6542112827301,210.1939431891178,
12,0,107.85502195358276,3.439455509185791,111.4291684627533,24.2,243.636224,2681.495552,65.0,71.0,0.958231627161283,48.34033193361328,75.2249550089982,0.47960641980171204,[0.02335854 0.02929804 0.02312819],0.3333333333333333,64,4,0.0010416596680663868,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010416596680663868, ""num_workers"": 4}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010416596680663868, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010416596680663868, ""num_workers"": 5}]",2.391614375,2.127602604479104,2.386433161206612,2.1470904061375227,111.42694449424744,209.8424766660754,
13,0,107.78480386734009,3.4026412963867188,111.2868344783783,23.0,243.635712,2682.957824,62.0,72.0,0.9582296134435154,49.89002199560088,75.35492901419715,0.49683648347854614,[0.00396856 0.04851785 0.02536462],0.3333333333333333,64,5,0.0010401099780043993,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010401099780043993, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010401099780043993, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010401099780043993, ""num_workers"": 6}]",2.32299609375,2.1041303458058387,2.3207271135211354,2.150111481609928,111.28517007827759,209.91972230945169,
14,0,107.4735426902771,3.425577402114868,111.05949664115906,24.5,243.636224,2682.966016,62.0,71.0,0.958231627161283,51.029794041191764,76.56468706258748,0.5047289729118347,[ 0.00900615 -0.00886148 -0.00387605],0.3333333333333333,64,5,0.0010389702059588081,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010389702059588081, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010389702059588081, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010389702059588081, ""num_workers"": 5}]",2.245788125,2.0364196691911616,2.2414037421624218,2.078430651760273,111.05796241760254,210.1664706599818,
15,0,107.01429843902588,3.407580614089966,110.59475827217102,24.6,8491.287552,2682.970112,65.0,72.0,33.39659494824262,52.27954409118176,77.40451909618076,0.5193251371383667,[ 0.00135321 -0.00146767 -0.01328713],0.3333333333333333,64,5,0.0010377204559088183,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010377204559088183, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010377204559088183, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010377204559088183, ""num_workers"": 5}]",2.1904175,1.978940149470106,2.172530084675847,2.0316140873387822,110.59315705299377,208.22416697036914,
16,0,107.4550108909607,5.8139636516571045,113.35915803909302,24.4,243.636224,2683.4944,61.0,72.0,0.958231627161283,52.20955808838232,77.16456708658268,0.5184680223464966,[ 0.00894348 -0.01803109 -0.00740002],0.3333333333333333,64,5,0.0010377904419116178,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010377904419116178, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010377904419116178, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010377904419116178, ""num_workers"": 4}]",2.13091984375,1.9798208327084583,2.14017593300933,2.0322721100311187,113.35744261741638,207.50626034672115,
17,0,107.44922041893005,3.4559807777404785,111.03100919723511,24.7,243.636224,2691.91168,61.0,70.0,0.958231627161283,52.21955608878224,77.65446910617877,0.5195046067237854,[-0.02810864 -0.00377699 -0.0065984 ],0.3333333333333333,64,4,0.0010377804439112178,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010377804439112178, ""num_workers"": 4}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010377804439112178, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010377804439112178, ""num_workers"": 5}]",2.07405046875,1.983542354029194,2.091817324423244,2.0230244966631674,111.02939796447754,207.910413126784,
18,0,107.55195379257202,3.4155898094177246,111.15533328056335,24.5,243.636224,2685.571072,61.0,71.0,0.958231627161283,55.05898820235953,79.44411117776444,0.5491907000541687,[-0.02700987  0.01890536  0.00421726],0.3333333333333333,64,5,0.0010349410117976405,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010349410117976405, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010349410117976405, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010349410117976405, ""num_workers"": 5}]",2.020300625,1.8610873528419316,2.027839106516065,1.910060761285243,111.14957857131958,208.95898390749358,
19,0,107.25612735748291,3.400934934616089,110.80679845809937,24.2,243.636224,2703.323136,62.0,70.0,0.958231627161283,54.14917016596681,78.45430913817236,0.5411514043807983,[ 0.01018083 -0.00780968  0.02720989],0.3333333333333333,64,4,0.0010358508298340331,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010358508298340331, ""num_workers"": 4}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010358508298340331, ""num_workers"": 4}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010358508298340331, ""num_workers"": 5}]",1.97189390625,1.9379356550564888,1.9536475442879428,1.995709305404544,110.80535173416138,208.3604414286991,
20,0,106.92436599731445,3.372368097305298,110.4378833770752,23.9,243.636224,2683.74016,65.0,71.0,0.958231627161283,54.229154169166165,78.53429314137172,0.5416306257247925,[0.01237148 0.07201421 0.10850988],0.3333333333333333,64,5,0.0010357708458308339,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010357708458308339, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010357708458308339, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010357708458308339, ""num_workers"": 5}]",1.9197340625,1.931666986915117,1.9200365441154412,1.9921245243138872,110.4343090057373,210.30593851762202,
