ts,seq,event,job_id,cluster,world_size,note,metadata_json
2026-01-20 20:11:35,1,submitted,job-72af1d0f7bd6,clusterB,1,model=DeepSpeech2 dataset=ARCTIC gang=0,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.85, lambda_cost=0.075, lambda_energy=0.075)"", ""g_target_submit"": 1, ""g_candidates"": [1, 2, 4], ""admitted_g_hint"": 1, ""chosen_cluster"": ""clusterB"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": false, ""stream"": ""scheduler""}"
2026-01-20 20:11:35,2,enqueued_home,job-72af1d0f7bd6,clusterB,0,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterB"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterB"", ""submit_key"": 1.0, ""stream"": ""scheduler""}"
2026-01-20 20:11:35,1,started,job-72af1d0f7bd6,clusterB,1,"started_on=clusterB, g_alloc=1, nodes=['node_e'], backfill=False, run_id=3809d333c64c, attempt=1 idempotent_mode=out_ok_true","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_e""], ""run_id"": ""3809d333c64c"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": false, ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 20:11:41,1,submitted,job-aeda0aafc5ef,clusterA,1,model=DistilBERT dataset=SST-2 gang=0,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.9, lambda_cost=0.05, lambda_energy=0.05)"", ""g_target_submit"": 1, ""g_candidates"": [1, 2, 4], ""admitted_g_hint"": 1, ""chosen_cluster"": ""clusterA"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": false, ""stream"": ""scheduler""}"
2026-01-20 20:11:41,2,enqueued_home,job-aeda0aafc5ef,clusterA,0,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterA"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterA"", ""submit_key"": 2.0, ""stream"": ""scheduler""}"
2026-01-20 20:11:41,1,started,job-aeda0aafc5ef,clusterA,1,"started_on=clusterA, g_alloc=1, nodes=['node_a'], backfill=False, run_id=3ff5dfbf5f9e, attempt=1 idempotent_mode=out_ok_true","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_a""], ""run_id"": ""3ff5dfbf5f9e"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": false, ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 20:12:14,1,submitted,job-08da222be4aa,clusterA,2,model=EfficientNetV2-S dataset=MNIST gang=0,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.85, lambda_cost=0.075, lambda_energy=0.075)"", ""g_target_submit"": 2, ""g_candidates"": [1, 2, 4], ""admitted_g_hint"": 2, ""chosen_cluster"": ""clusterA"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": false, ""stream"": ""scheduler""}"
2026-01-20 20:12:14,2,enqueued_home,job-08da222be4aa,clusterA,0,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterA"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterA"", ""submit_key"": 3.0, ""stream"": ""scheduler""}"
2026-01-20 20:12:14,1,started,job-08da222be4aa,clusterA,2,"started_on=clusterA, g_alloc=2, nodes=['node_b', 'node_c'], backfill=False, run_id=1d1e62ad707f, attempt=1 idempotent_mode=out_ok_true","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_b"", ""node_c""], ""run_id"": ""1d1e62ad707f"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": false, ""g_target"": 0, ""g_alloc"": 2, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 20:14:36,2,failed,job-72af1d0f7bd6,clusterB,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""submitted_ts"": 1768907495.7722254, ""started_ts"": 1768907495.9505157, ""end_ts"": 1768907676.1722705, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 19.01153430604098, ""final_loss"": null, ""requeued"": false}"
2026-01-20 20:17:50,1,submitted,job-fbc1cd7cc189,clusterA,1,model=ResNet-50 dataset=CIFAR-10 gang=0,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.85, lambda_cost=0.075, lambda_energy=0.075)"", ""g_target_submit"": 1, ""g_candidates"": [1, 2, 4], ""admitted_g_hint"": 1, ""chosen_cluster"": ""clusterA"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": false, ""stream"": ""scheduler""}"
2026-01-20 20:17:50,2,enqueued_home,job-fbc1cd7cc189,clusterA,0,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterA"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterA"", ""submit_key"": 4.0, ""stream"": ""scheduler""}"
2026-01-20 20:17:50,1,started,job-fbc1cd7cc189,clusterA,1,"started_on=clusterA, g_alloc=1, nodes=['node_d'], backfill=False, run_id=2dd6e895850e, attempt=1 idempotent_mode=out_ok_true","{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""nodes"": [""node_d""], ""run_id"": ""2dd6e895850e"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": false, ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 20:20:18,1,submitted,job-8d0d5fa54ba4,clusterB,1,model=ResNet-18 dataset=CIFAR-100 gang=0,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.85, lambda_cost=0.1, lambda_energy=0.05)"", ""g_target_submit"": 1, ""g_candidates"": [1, 2, 4], ""admitted_g_hint"": 1, ""chosen_cluster"": ""clusterB"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": false, ""stream"": ""scheduler""}"
2026-01-20 20:20:18,2,enqueued_home,job-8d0d5fa54ba4,clusterB,0,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterB"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterB"", ""submit_key"": 5.0, ""stream"": ""scheduler""}"
2026-01-20 20:20:18,1,started,job-8d0d5fa54ba4,clusterB,1,"started_on=clusterB, g_alloc=1, nodes=['node_e'], backfill=False, run_id=507e8f4d3978, attempt=1 idempotent_mode=out_ok_true","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""nodes"": [""node_e""], ""run_id"": ""507e8f4d3978"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": false, ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 20:22:13,1,submitted,job-a410ad52802c,clusterB,1,model=DeepSpeech2 dataset=ARCTIC gang=0,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.85, lambda_cost=0.075, lambda_energy=0.075)"", ""g_target_submit"": 1, ""g_candidates"": [1, 2, 4], ""admitted_g_hint"": 1, ""chosen_cluster"": ""clusterB"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": false, ""stream"": ""scheduler""}"
2026-01-20 20:22:13,2,enqueued_home,job-a410ad52802c,clusterB,0,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterB"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterB"", ""submit_key"": 6.0, ""stream"": ""scheduler""}"
2026-01-20 20:22:15,1,started,job-a410ad52802c,clusterB,1,"started_on=clusterB, g_alloc=1, nodes=['node_f'], backfill=False, run_id=63aa5ae1bc20, attempt=1 idempotent_mode=out_ok_true","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_f""], ""run_id"": ""63aa5ae1bc20"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": false, ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 20:23:48,1,submitted,job-ef624c717575,clusterB,1,model=DistilBERT dataset=SST-2 gang=0,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.9, lambda_cost=0.05, lambda_energy=0.05)"", ""g_target_submit"": 1, ""g_candidates"": [1, 2, 4], ""admitted_g_hint"": 1, ""chosen_cluster"": ""clusterB"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": false, ""stream"": ""scheduler""}"
2026-01-20 20:23:48,2,enqueued_home,job-ef624c717575,clusterB,0,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterB"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterB"", ""submit_key"": 7.0, ""stream"": ""scheduler""}"
2026-01-20 20:23:48,1,started,job-ef624c717575,clusterB,1,"started_on=clusterB, g_alloc=1, nodes=['node_g'], backfill=False, run_id=a3392be500b6, attempt=1 idempotent_mode=out_ok_true","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_g""], ""run_id"": ""a3392be500b6"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": false, ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 20:25:07,2,failed,job-a410ad52802c,clusterB,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""submitted_ts"": 1768908133.7826095, ""started_ts"": 1768908135.0985265, ""end_ts"": 1768908307.8261158, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 0.0, ""final_loss"": null, ""requeued"": false}"
2026-01-20 20:26:05,1,submitted,job-641f29a68b3c,clusterB,1,model=ResNet-50 dataset=CIFAR-10 gang=0,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.85, lambda_cost=0.075, lambda_energy=0.075)"", ""g_target_submit"": 1, ""g_candidates"": [1, 2, 4], ""admitted_g_hint"": 1, ""chosen_cluster"": ""clusterB"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": false, ""stream"": ""scheduler""}"
2026-01-20 20:26:05,2,enqueued_home,job-641f29a68b3c,clusterB,0,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterB"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterB"", ""submit_key"": 8.0, ""stream"": ""scheduler""}"
2026-01-20 20:26:05,1,started,job-641f29a68b3c,clusterB,1,"started_on=clusterB, g_alloc=1, nodes=['node_f'], backfill=False, run_id=afa7a3c11ac0, attempt=1 idempotent_mode=out_ok_true","{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""nodes"": [""node_f""], ""run_id"": ""afa7a3c11ac0"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": false, ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
