ts,event,job_id,queue_len_after,note
2025-11-18 16:19:38,dequeue_start,job-b627e3675ad8,14,"SJF g=2, cluster=clusterA, T_est=1945.60s"
2025-11-18 16:20:06,dequeue_start,job-6e8c71d2af9d,13,"SJF g=1, cluster=clusterB, T_est=5941.80s"
2025-11-18 16:39:49,dequeue_start,job-7745644b5aa7,12,"SJF g=2, cluster=clusterA, T_est=2868.80s"
2025-11-18 17:47:00,dequeue_start,job-6a05e9dfd13f,11,"SJF g=2, cluster=clusterA, T_est=2868.80s"
2025-11-18 17:50:13,dequeue_start,job-4257a1fef862,10,"SJF g=2, cluster=clusterB, T_est=2868.80s"
2025-11-18 18:13:50,dequeue_start,job-c12115814952,9,"SJF g=2, cluster=clusterA, T_est=2868.80s"
2025-11-18 18:51:11,dequeue_start,job-2fbf4c67eda2,8,"SJF g=2, cluster=clusterB, T_est=4036.20s"
2025-11-18 19:27:24,dequeue_start,job-d10b7502d7ee,7,"SJF g=2, cluster=clusterB, T_est=5652.00s"
2025-11-18 20:41:13,dequeue_start,job-2101717cd0fa,6,"SJF g=4, cluster=clusterB, T_est=71.20s"
2025-11-18 20:46:11,dequeue_start,job-15203d032dd4,5,"SJF g=4, cluster=clusterB, T_est=71.20s"
2025-11-18 20:50:22,dequeue_start,job-1366d4b074d0,4,"SJF g=4, cluster=clusterB, T_est=71.20s"
2025-11-18 20:54:39,dequeue_start,job-3f3debf9942f,3,"SJF g=4, cluster=clusterB, T_est=1103.60s"
2025-11-18 21:07:54,dequeue_start,job-f3c770e48290,2,"SJF g=4, cluster=clusterB, T_est=1932.00s"
2025-11-18 21:31:11,dequeue_start,job-f3a1e56a114a,1,"SJF g=4, cluster=clusterB, T_est=6158.40s"
2025-11-18 22:04:28,dequeue_start,job-35c86c0e9ad6,0,"SJF g=4, cluster=clusterA, T_est=6158.40s"
