ts,event,job_id,cluster,world_size,note,metadata_json
2025-11-18 11:14:56,started,job-3fc15cb88b04,clusterB,2,"SJF started_on=clusterB, g=2, nodes=['node_g', 'node_h'], queued_sec=0.6, T_est=5652.00s","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_g"", ""node_h""], ""queued_sec"": 0.6275334358215332, ""started_ts"": 1763432096.8818655, ""est_runtime_sec"": 5652.0}"
2025-11-18 11:20:39,submitted,job-f3c770e48290,-,4,"SJF g=4, T_est=1932.00s, batch=32","{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption."", ""est_runtime_sec"": 1932.0}"
2025-11-18 11:24:16,submitted,job-52bf0a7eff11,-,2,"SJF g=2, T_est=4036.20s, batch=64","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""I need this training to finish as fast as possible. Prioritize performance and speed over everything else."", ""est_runtime_sec"": 4036.2}"
2025-11-18 11:25:42,submitted,job-0732de336201,-,1,"SJF g=1, T_est=4072.20s, batch=64","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed."", ""est_runtime_sec"": 4072.2000000000003}"
2025-11-18 11:25:42,started,job-0732de336201,clusterA,1,"SJF started_on=clusterA, g=1, nodes=['node_d'], queued_sec=0.4, T_est=4072.20s","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_d""], ""queued_sec"": 0.3755810260772705, ""started_ts"": 1763432742.575928, ""est_runtime_sec"": 4072.2000000000003}"
2025-11-18 11:27:15,submitted,job-f3a1e56a114a,-,4,"SJF g=4, T_est=6158.40s, batch=32","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption."", ""est_runtime_sec"": 6158.400000000001}"
2025-11-18 11:28:57,finished,job-187dfb783d64,clusterB,2,exit=0,"{""end_ts"": 1763432937.0483959, ""jct_sec"": 1370.8334755897522, ""queued_sec"": 0.6169304847717285}"
2025-11-18 11:28:57,started,job-52bf0a7eff11,clusterB,2,"SJF started_on=clusterB, g=2, nodes=['node_e', 'node_f'], queued_sec=281.5, T_est=4036.20s","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_e"", ""node_f""], ""queued_sec"": 281.5099787712097, ""started_ts"": 1763432937.8249574, ""est_runtime_sec"": 4036.2}"
2025-11-18 11:36:44,submitted,job-06ebcb69cd02,-,2,"SJF g=2, T_est=2868.80s, batch=16","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Balance between speed and cost. I don’t need the fastest result, just good efficiency overall."", ""est_runtime_sec"": 2868.8}"
2025-11-18 11:38:17,submitted,job-0ee7f7774fc2,-,1,"SJF g=1, T_est=2303.80s, batch=16","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available."", ""est_runtime_sec"": 2303.8}"
2025-11-18 11:39:12,submitted,job-563bd37e3f8e,-,1,"SJF g=1, T_est=2303.80s, batch=16","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Balance between speed and cost. I don’t need the fastest result, just good efficiency overall."", ""est_runtime_sec"": 2303.8}"
2025-11-18 11:40:57,finished,job-eb2563a157a3,clusterA,1,exit=0,"{""end_ts"": 1763433657.7296536, ""jct_sec"": 1561.8923163414001, ""queued_sec"": 0.11787152290344238}"
2025-11-18 11:40:58,started,job-0ee7f7774fc2,clusterA,1,"SJF started_on=clusterA, g=1, nodes=['node_c'], queued_sec=161.0, T_est=2303.80s","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_c""], ""queued_sec"": 160.97984218597412, ""started_ts"": 1763433658.618622, ""est_runtime_sec"": 2303.8}"
2025-11-18 11:49:57,submitted,job-c0606d7f44a7,-,2,"SJF g=2, T_est=4036.20s, batch=64","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed."", ""est_runtime_sec"": 4036.2}"
2025-11-18 11:56:31,submitted,job-3f3debf9942f,-,4,"SJF g=4, T_est=1103.60s, batch=32","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available."", ""est_runtime_sec"": 1103.6}"
2025-11-18 11:59:28,submitted,job-d10b7502d7ee,-,2,"SJF g=2, T_est=5652.00s, batch=32","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled."", ""est_runtime_sec"": 5652.0}"
2025-11-18 12:00:11,submitted,job-b8524d374f6c,-,1,"SJF g=1, T_est=4072.20s, batch=64","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Maximize GPU utilization for this run — I’m fine if it uses more energy temporarily."", ""est_runtime_sec"": 4072.2000000000003}"
2025-11-18 12:09:46,finished,job-52bf0a7eff11,clusterB,2,exit=0,"{""end_ts"": 1763435386.2547617, ""jct_sec"": 2448.4298043251038, ""queued_sec"": 281.5099787712097}"
2025-11-18 12:09:46,started,job-563bd37e3f8e,clusterB,1,"SJF started_on=clusterB, g=1, nodes=['node_e'], queued_sec=1834.2, T_est=2303.80s","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_e""], ""queued_sec"": 1834.1654238700867, ""started_ts"": 1763435386.5313933, ""est_runtime_sec"": 2303.8}"
2025-11-18 12:09:46,started,job-b8524d374f6c,clusterB,1,"SJF started_on=clusterB, g=1, nodes=['node_f'], queued_sec=575.2, T_est=4072.20s","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_f""], ""queued_sec"": 575.1836540699005, ""started_ts"": 1763435386.5528595, ""est_runtime_sec"": 4072.2000000000003}"
2025-11-18 12:09:56,finished,job-3fc15cb88b04,clusterB,2,exit=0,"{""end_ts"": 1763435396.0433357, ""jct_sec"": 3299.1614701747894, ""queued_sec"": 0.6275334358215332}"
2025-11-18 12:09:56,started,job-06ebcb69cd02,clusterB,2,"SJF started_on=clusterB, g=2, nodes=['node_g', 'node_h'], queued_sec=1991.9, T_est=2868.80s","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_g"", ""node_h""], ""queued_sec"": 1991.8567774295807, ""started_ts"": 1763435396.6041434, ""est_runtime_sec"": 2868.8}"
2025-11-18 12:12:28,submitted,job-2101717cd0fa,-,4,"SJF g=4, T_est=71.20s, batch=8","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 8, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled."", ""est_runtime_sec"": 71.2}"
2025-11-18 12:14:06,submitted,job-b3c00a8f928f,-,1,"SJF g=1, T_est=5941.80s, batch=32","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled."", ""est_runtime_sec"": 5941.799999999999}"
2025-11-18 12:14:47,finished,job-a8135144994d,clusterA,2,exit=0,"{""end_ts"": 1763435687.4594116, ""jct_sec"": 3819.8875756263733, ""queued_sec"": 0.5579104423522949}"
2025-11-18 12:14:47,started,job-c0606d7f44a7,clusterA,2,"SJF started_on=clusterA, g=2, nodes=['node_a', 'node_b'], queued_sec=1490.5, T_est=4036.20s","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_a"", ""node_b""], ""queued_sec"": 1490.4573814868927, ""started_ts"": 1763435687.9630313, ""est_runtime_sec"": 4036.2}"
2025-11-18 12:22:19,submitted,job-0c77c10bad10,-,1,"SJF g=1, T_est=4072.20s, batch=64","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available."", ""est_runtime_sec"": 4072.2000000000003}"
2025-11-18 12:27:53,finished,job-0732de336201,clusterA,1,exit=0,"{""end_ts"": 1763436473.6353745, ""jct_sec"": 3731.0594465732574, ""queued_sec"": 0.3755810260772705}"
2025-11-18 12:27:53,started,job-0c77c10bad10,clusterA,1,"SJF started_on=clusterA, g=1, nodes=['node_d'], queued_sec=334.7, T_est=4072.20s","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_d""], ""queued_sec"": 334.70830726623535, ""started_ts"": 1763436473.8386447, ""est_runtime_sec"": 4072.2000000000003}"
