epoch,rank,train_time,eval_time,total_time,cpu_usage,gpu_usage,memory_usage,cpu_temp,gpu_temp,gpu_mem_percent,accuracy,top5_accuracy,f1_score,ckf_dim,shard_pct,batch_size,num_workers,lr,all_allocs,global_train_loss,global_eval_loss,local_train_loss,local_eval_loss,epoch_power_dt_sec,gpu_power_w,cpu_power_w
11,3,99.97136974334717,3.136847496032715,103.4471070766449,15.0,241.957376,2758.92224,0.0,50.0,1.455798017586404,46.7,73.42,0.4596204161643982,,0.25,64,4,0.0010432999999999998,,2.4796115625,2.2129203125,2.47010546875,2.2038408203125,103.44676852226257,,
12,3,100.71347284317017,3.2062554359436035,104.21801257133484,15.3,241.957376,2757.545984,0.0,54.0,1.455798017586404,48.06,74.28,0.4736434519290924,,0.25,64,4,0.00104194,,2.3946653125,2.1581068359375,2.392371875,2.1542984375,104.21766233444214,,
13,3,99.91190314292908,2.9853546619415283,103.14084672927856,12.8,7559.850496,2757.103616,0.0,50.0,45.48576095207113,48.83,74.79,0.48806238174438477,,0.25,64,5,0.00104117,,2.3299840625,2.1536359375,2.34012015625,2.141982421875,103.14053606987,,
14,3,100.01536822319031,3.141904592514038,103.36968326568604,15.4,8479.533568,2759.008256,0.0,51.0,51.01926778356105,51.14,76.87,0.5096952319145203,,0.25,64,6,0.0010388600000000002,,2.258609375,2.0233552734375,2.22939265625,2.023352734375,103.36936235427856,,
15,3,100.98167037963867,3.175415277481079,104.35242486000061,15.1,4615.087616,2893.266944,0.0,50.0,27.767847020957788,50.55,75.87,0.5028071403503418,,0.25,64,5,0.00103945,,2.19345625,2.052076171875,2.21172421875,2.0118345703125,104.35208201408386,,
16,3,100.07045793533325,2.869999647140503,103.72328662872314,12.9,8504.33792,2893.266944,0.0,52.0,51.16850946846473,50.67,76.11,0.5082815885543823,,0.25,64,4,0.0010393300000000002,,2.14139375,2.0638126953125,2.1356084375,1.999827734375,103.72301173210144,,
17,3,99.80955862998962,3.1394176483154297,103.08142876625061,15.5,8345.137152,2892.34944,0.0,52.0,50.21063760572543,52.52,77.92,0.5214659571647644,,0.25,64,5,0.00103748,,2.081515625,1.9687982421875,2.077671875,1.97001171875,103.0810866355896,,
18,3,99.0413146018982,2.949266195297241,102.39763474464417,14.0,8315.0208,2892.713984,0.0,51.0,50.0294349234045,54.54,78.83,0.5448811054229736,,0.25,64,5,0.00103546,,2.03084703125,1.907025390625,2.05328234375,1.8875013671875,102.39735436439514,,
19,3,98.94488835334778,3.3195624351501465,102.43716096878052,15.1,8492.287488,2893.000704,0.0,51.0,51.096004983143075,53.35,78.61,0.5318810343742371,,0.25,64,5,0.00103665,,1.984215625,1.938376953125,2.00413515625,1.91803515625,102.43682551383972,,
20,3,101.40627360343933,3.0688509941101074,104.70829319953918,15.2,241.957376,2892.623872,0.0,55.0,1.455798017586404,54.4,78.73,0.5374085307121277,,0.25,64,4,0.0010356,,1.93170421875,1.9077990234375,1.9248734375,1.8994509765625,104.70804166793823,,
