ts,event,job_id,cluster,world_size,note,metadata_json
2025-11-17 16:49:28,started,job-f833125bc1a0,clusterB,2,"SJF started_on=clusterB, g=2, nodes=['node_g', 'node_h'], queued_sec=1.1, T_est=5652.00s","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_g"", ""node_h""], ""queued_sec"": 1.089064598083496, ""started_ts"": 1763365768.9787998, ""est_runtime_sec"": 5652.0}"
2025-11-17 16:55:11,submitted,job-57503ba1df14,-,4,"SJF g=4, T_est=1932.00s, batch=32","{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption."", ""est_runtime_sec"": 1932.0}"
2025-11-17 16:58:47,submitted,job-b64dd4e6a45e,-,2,"SJF g=2, T_est=4036.20s, batch=64","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""I need this training to finish as fast as possible. Prioritize performance and speed over everything else."", ""est_runtime_sec"": 4036.2}"
2025-11-17 17:00:13,submitted,job-b252b1c38e42,-,1,"SJF g=1, T_est=4072.20s, batch=64","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed."", ""est_runtime_sec"": 4072.2000000000003}"
2025-11-17 17:00:14,started,job-b252b1c38e42,clusterA,1,"SJF started_on=clusterA, g=1, nodes=['node_d'], queued_sec=0.9, T_est=4072.20s","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_d""], ""queued_sec"": 0.879375696182251, ""started_ts"": 1763366414.712399, ""est_runtime_sec"": 4072.2000000000003}"
2025-11-17 17:01:46,submitted,job-70df46cef7b4,-,4,"SJF g=4, T_est=6158.40s, batch=32","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption."", ""est_runtime_sec"": 6158.400000000001}"
2025-11-17 17:03:15,finished,job-55fde7b0aa75,clusterB,2,exit=0,"{""end_ts"": 1763366595.9167871, ""jct_sec"": 1357.729544878006, ""queued_sec"": 0.9552977085113525}"
2025-11-17 17:03:16,started,job-b64dd4e6a45e,clusterB,2,"SJF started_on=clusterB, g=2, nodes=['node_e', 'node_f'], queued_sec=269.0, T_est=4036.20s","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_e"", ""node_f""], ""queued_sec"": 268.9927296638489, ""started_ts"": 1763366596.9451528, ""est_runtime_sec"": 4036.2}"
2025-11-17 17:11:16,submitted,job-2415658db4bc,-,2,"SJF g=2, T_est=2868.80s, batch=16","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Balance between speed and cost. I don’t need the fastest result, just good efficiency overall."", ""est_runtime_sec"": 2868.8}"
2025-11-17 17:12:49,submitted,job-834327021acc,-,1,"SJF g=1, T_est=2303.80s, batch=16","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available."", ""est_runtime_sec"": 2303.8}"
2025-11-17 17:13:43,submitted,job-6a8b24fc5814,-,1,"SJF g=1, T_est=2303.80s, batch=16","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Balance between speed and cost. I don’t need the fastest result, just good efficiency overall."", ""est_runtime_sec"": 2303.8}"
2025-11-17 17:15:46,finished,job-cd5c9105b50b,clusterA,1,exit=0,"{""end_ts"": 1763367346.4551644, ""jct_sec"": 1578.6387751102448, ""queued_sec"": 0.4619884490966797}"
2025-11-17 17:15:46,started,job-834327021acc,clusterA,1,"SJF started_on=clusterA, g=1, nodes=['node_c'], queued_sec=177.5, T_est=2303.80s","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_c""], ""queued_sec"": 177.48766589164734, ""started_ts"": 1763367346.759278, ""est_runtime_sec"": 2303.8}"
2025-11-17 17:24:29,submitted,job-ceaf63924588,-,2,"SJF g=2, T_est=4036.20s, batch=128","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 128, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed."", ""est_runtime_sec"": 4036.2}"
2025-11-17 17:31:03,submitted,job-8e92c81d531e,-,4,"SJF g=4, T_est=1103.60s, batch=32","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available."", ""est_runtime_sec"": 1103.6}"
2025-11-17 17:34:00,submitted,job-3dde4827fe90,-,2,"SJF g=2, T_est=5652.00s, batch=32","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled."", ""est_runtime_sec"": 5652.0}"
2025-11-17 17:34:42,submitted,job-6eed68130859,-,1,"SJF g=1, T_est=4072.20s, batch=128","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 128, ""user_request"": ""Maximize GPU utilization for this run — I’m fine if it uses more energy temporarily."", ""est_runtime_sec"": 4072.2000000000003}"
2025-11-17 17:44:05,finished,job-b64dd4e6a45e,clusterB,2,exit=0,"{""end_ts"": 1763369045.4574885, ""jct_sec"": 2448.5123357772827, ""queued_sec"": 268.9927296638489}"
2025-11-17 17:44:05,started,job-6a8b24fc5814,clusterB,1,"SJF started_on=clusterB, g=1, nodes=['node_e'], queued_sec=1821.9, T_est=2303.80s","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_e""], ""queued_sec"": 1821.8744950294495, ""started_ts"": 1763369045.863949, ""est_runtime_sec"": 2303.8}"
2025-11-17 17:44:05,started,job-6eed68130859,clusterB,1,"SJF started_on=clusterB, g=1, nodes=['node_f'], queued_sec=562.9, T_est=4072.20s","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_f""], ""queued_sec"": 562.9465110301971, ""started_ts"": 1763369045.942579, ""est_runtime_sec"": 4072.2000000000003}"
2025-11-17 17:44:42,finished,job-f833125bc1a0,clusterB,2,exit=0,"{""end_ts"": 1763369082.0675375, ""jct_sec"": 3313.0887377262115, ""queued_sec"": 1.089064598083496}"
2025-11-17 17:44:43,started,job-2415658db4bc,clusterB,2,"SJF started_on=clusterB, g=2, nodes=['node_g', 'node_h'], queued_sec=2006.7, T_est=2868.80s","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_g"", ""node_h""], ""queued_sec"": 2006.7111072540283, ""started_ts"": 1763369083.0910633, ""est_runtime_sec"": 2868.8}"
2025-11-17 17:46:59,submitted,job-40a51ee16dfb,-,4,"SJF g=4, T_est=71.20s, batch=8","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 8, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled."", ""est_runtime_sec"": 71.2}"
2025-11-17 17:47:48,finished,job-f91466348c41,clusterA,2,exit=0,"{""end_ts"": 1763369268.2369041, ""jct_sec"": 3728.690390586853, ""queued_sec"": 0.898784875869751}"
2025-11-17 17:47:48,started,job-ceaf63924588,clusterA,2,"SJF started_on=clusterA, g=2, nodes=['node_a', 'node_b'], queued_sec=1399.2, T_est=4036.20s","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_a"", ""node_b""], ""queued_sec"": 1399.2141835689545, ""started_ts"": 1763369268.3448715, ""est_runtime_sec"": 4036.2}"
2025-11-17 17:48:01,finished,job-ceaf63924588,clusterA,2,exit=1,"{""end_ts"": 1763369281.7902884, ""jct_sec"": 13.445416927337646, ""queued_sec"": 1399.2141835689545}"
2025-11-17 17:48:02,started,job-3dde4827fe90,clusterA,2,"SJF started_on=clusterA, g=2, nodes=['node_a', 'node_b'], queued_sec=842.1, T_est=5652.00s","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_a"", ""node_b""], ""queued_sec"": 842.0558435916901, ""started_ts"": 1763369282.3990026, ""est_runtime_sec"": 5652.0}"
2025-11-17 17:48:38,submitted,job-855570119ff2,-,1,"SJF g=1, T_est=5941.80s, batch=32","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled."", ""est_runtime_sec"": 5941.799999999999}"
