epoch,rank,train_time,eval_time,total_time,cpu_usage,gpu_usage,memory_usage,cpu_temp,gpu_temp,gpu_mem_percent,accuracy,top5_accuracy,f1_score,ckf_dim,shard_pct,batch_size,num_workers,lr,all_allocs,global_train_loss,global_eval_loss,local_train_loss,local_eval_loss,epoch_power_dt_sec,gpu_power_w,cpu_power_w
11,0,160.13754224777222,4.909052848815918,165.10031390190125,30.7,1273.608704,2715.19744,60.0,70.0,5.009157180176511,47.13,73.76,0.46620362997055054,[-0.00744275 -0.01648493],0.5,64,5,0.00104287,"[{""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.00104287, ""num_workers"": 5}, {""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.00104287, ""num_workers"": 5}]",2.440571875,2.19211796875,2.4374975,2.189368359375,165.09829449653625,209.0421715456669,
12,0,160.7075538635254,4.988868236541748,165.76454877853394,19.1,244.840448,2716.258304,58.0,69.0,0.9629678913507439,50.41,76.51,0.4999459385871887,[-0.02797754  0.00883303],0.5,64,4,0.00103959,"[{""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.00103959, ""num_workers"": 4}, {""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.00103959, ""num_workers"": 6}]",2.36802875,2.0450138671875,2.37506359375,2.06055390625,165.76271986961365,208.98297293392744,
13,0,159.88227462768555,5.016937971115112,164.9553256034851,28.6,244.840448,2715.779072,59.0,69.0,0.9629678913507439,49.72,75.78,0.49711570143699646,[-0.02577844  0.06085589],0.5,64,5,0.0010402800000000002,"[{""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.0010402800000000002, ""num_workers"": 5}, {""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.0010402800000000002, ""num_workers"": 6}]",2.28764125,2.0753201171875,2.2824884375,2.092051953125,164.9538860321045,208.5501216582539,
14,0,159.97411680221558,6.911153316497803,166.95732498168945,27.3,6697.864704,2715.746304,60.0,70.0,26.34298663986865,52.35,77.38,0.5199622511863708,[-0.00690154  0.00872716],0.5,64,6,0.00103765,"[{""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.00103765, ""num_workers"": 6}, {""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.00103765, ""num_workers"": 6}]",2.227016875,1.96231484375,2.23114,1.9928748046875,166.9537754058838,206.89005634045643,
15,0,159.63036584854126,4.95698618888855,164.73584055900574,14.5,177.2928,2715.66848,64.0,64.0,0.6973001199853595,52.23,77.35,0.5217784643173218,[-0.00405048  0.0245543 ],0.5,64,5,0.0010377700000000001,"[{""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.0010377700000000001, ""num_workers"": 5}, {""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.0010377700000000001, ""num_workers"": 7}]",2.1557784375,1.962313671875,2.1513390625,1.97153984375,164.7340316772461,209.5587878746425,
16,0,159.81888961791992,5.020471096038818,164.90168929100037,20.8,1224.139776,2716.024832,55.0,69.0,4.814593783186069,52.58,78.07,0.5224995017051697,[ 0.01170008 -0.01239913],0.5,64,5,0.00103742,"[{""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.00103742, ""num_workers"": 5}, {""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.00103742, ""num_workers"": 6}]",2.0954171875,1.93586015625,2.11077953125,1.9409150390625,164.89979481697083,209.28664610064575,
17,0,160.28377962112427,5.776892900466919,166.12922263145447,22.6,244.840448,2716.024832,58.0,69.0,0.9629678913507439,53.91,78.75,0.5379335284233093,[-0.02838411 -0.04503513],0.5,64,5,0.00103609,"[{""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.00103609, ""num_workers"": 5}, {""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.00103609, ""num_workers"": 6}]",2.048708125,1.902877734375,2.0606,1.911714453125,166.12364673614502,208.51968807919323,
18,0,160.3007936477661,5.076152086257935,165.4490029811859,19.5,2945.572352,2716.299264,54.0,70.0,11.585061291124951,53.67,78.62,0.5298652648925781,[-0.03888953 -0.02430151],0.5,64,6,0.00103633,"[{""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.00103633, ""num_workers"": 6}, {""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.00103633, ""num_workers"": 6}]",1.997756875,1.914501171875,2.00224546875,1.93598671875,165.44703674316406,208.55774560340484,
19,0,160.42955207824707,4.988808870315552,165.48377895355225,31.0,216.45056,2716.319744,59.0,69.0,0.8513092548535433,55.03,79.74,0.5488427877426147,[-0.02586646 -0.02916341],0.5,64,5,0.00103497,"[{""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.00103497, ""num_workers"": 5}, {""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.00103497, ""num_workers"": 7}]",1.9339859375,1.849437890625,1.92942015625,1.86988984375,165.48032975196838,208.12208346261994,
20,0,160.0023069381714,5.067981719970703,165.14864492416382,23.7,244.840448,2746.232832,58.0,69.0,0.9629678913507439,54.88,79.94,0.5458422899246216,[-0.05803889  0.05272261],0.5,64,5,0.00103512,"[{""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.00103512, ""num_workers"": 5}, {""shard_pct"": 0.5, ""batch_size"": 64, ""lr"": 0.00103512, ""num_workers"": 5}]",1.8892225,1.8593861328125,1.8947559375,1.875987109375,165.14577507972717,208.92294691357955,
