job_id,cluster,model,dataset,world_size,submitted_ts,started_ts,end_ts,queued_sec,jct_sec,status
job-722e99f338a9,clusterB,ResNet-50,CIFAR-10,1,1763480907.4031942,1763490501.5834854,1763493351.8731906,9594.180291175842,2850.2897052764893,completed
job-573972db6da2,clusterB,DistilBERT,SST-2,1,1763481713.2210104,1763490501.6319985,1763493503.6123981,8788.410988092422,3001.980399608612,completed
job-9ad5dfe4f64f,clusterB,DistilBERT,SST-2,2,1763482251.3396926,1763493503.7608364,,11252.421143770218,,running
job-59aafe3914ff,clusterA,EfficientNetV2-S,MNIST,1,1763479236.959944,1763490145.136193,1763493849.3613713,10908.176249027252,3704.2251782417297,completed
job-1f44efa0f22b,clusterA,DistilBERT,SST-2,2,1763476502.8041537,1763480994.7619917,1763496260.303992,4491.957838058472,15265.542000293732,completed
job-90badb15bed9,clusterA,DeepSpeech2,ARCTIC,2,1763482343.3263214,1763496260.9499876,,13917.623666286469,,running
job-90badb15bed9,clusterA,DeepSpeech2,ARCTIC,2,1763482343.3263214,1763496260.9499876,1763496506.0867972,13917.623666286469,245.13680958747864,completed
job-4ab0fa14efdb,clusterA,DeepSpeech2,ARCTIC,2,1763482940.4772825,1763496506.2732677,,13565.795985221863,,running
job-2b6d0923985c,clusterA,DistilBERT,SST-2,1,1763483002.5417905,1763496506.2959387,,13503.754148244858,,running
job-4ab0fa14efdb,clusterA,DeepSpeech2,ARCTIC,2,1763482940.4772825,1763496506.2732677,1763496664.645826,13565.795985221863,158.37255835533142,completed
job-d4d2944f52aa,clusterA,DistilBERT,SST-2,2,1763483300.194238,1763496665.5194848,,13365.325246810913,,running
job-2b6d0923985c,clusterA,DistilBERT,SST-2,1,1763483002.5417905,1763496506.2959387,1763498186.8975422,13503.754148244858,1680.6016035079956,completed
job-07e3d09a9436,clusterA,DeepSpeech2,ARCTIC,1,1763484689.8499415,1763498187.266374,,13497.416432619095,,running
job-07e3d09a9436,clusterA,DeepSpeech2,ARCTIC,1,1763484689.8499415,1763498187.266374,1763498353.617776,13497.416432619095,166.35140180587769,completed
job-9d21c74b9679,clusterA,ResNet-18,CIFAR-100,1,1763484698.1940248,1763498354.483544,,13656.289519309998,,running
job-ff9420a3efeb,clusterA,DenseNet-121,TinyImageNet,1,1763478744.5635927,1763490145.114225,1763498583.6729903,11400.550632238388,8438.558765411377,completed
