ts,event,job_id,queue_len_after,note
2025-11-19 20:31:45,enqueue,job-7059baab3ed6,16,"SJF g=2, T_est=1945.60s, batch=128"
2025-11-19 20:33:36,enqueue,job-eb664167d5ae,17,"SJF g=1, T_est=2303.80s, batch=64"
2025-11-19 20:34:00,dequeue_start,job-eb664167d5ae,16,"SJF g=1, cluster=clusterA, T_est=2303.80s"
2025-11-19 20:40:07,enqueue,job-1b6439e388f4,17,"SJF g=1, T_est=5941.80s, batch=64"
2025-11-19 20:40:53,enqueue,job-1495438a1896,18,"SJF g=1, T_est=2303.80s, batch=32"
2025-11-19 21:01:56,dequeue_start,job-1495438a1896,17,"SJF g=1, cluster=clusterA, T_est=2303.80s"
2025-11-19 21:18:03,dequeue_start,job-856ae1e5bd3e,16,"SJF g=2, cluster=clusterA, T_est=1036.00s"
2025-11-19 21:22:29,dequeue_start,job-65083ff18988,15,"SJF g=1, cluster=clusterB, T_est=5941.80s"
2025-11-19 21:31:57,dequeue_start,job-7059baab3ed6,14,"SJF g=2, cluster=clusterA, T_est=1945.60s"
2025-11-19 21:39:26,dequeue_start,job-1b6439e388f4,13,"SJF g=1, cluster=clusterB, T_est=5941.80s"
2025-11-19 21:52:26,dequeue_start,job-427f70585edb,12,"SJF g=2, cluster=clusterA, T_est=2868.80s"
2025-11-19 22:31:00,dequeue_start,job-f33af1fcc4c2,11,"SJF g=2, cluster=clusterB, T_est=2868.80s"
2025-11-19 22:55:08,dequeue_start,job-6a3ce30a1090,10,"SJF g=2, cluster=clusterA, T_est=2868.80s"
2025-11-19 23:38:27,dequeue_start,job-e1146e4f36d0,9,"SJF g=2, cluster=clusterA, T_est=2868.80s"
2025-11-19 23:59:16,dequeue_start,job-a32f9d9068e7,8,"SJF g=2, cluster=clusterA, T_est=4036.20s"
2025-11-20 00:33:46,dequeue_start,job-aad4df65f687,7,"SJF g=2, cluster=clusterB, T_est=5652.00s"
2025-11-20 01:45:02,dequeue_start,job-1c06f7494399,6,"SJF g=4, cluster=clusterB, T_est=71.20s"
2025-11-20 01:47:32,dequeue_start,job-2193ef4c949a,5,"SJF g=4, cluster=clusterA, T_est=71.20s"
2025-11-20 01:50:33,dequeue_start,job-3a8c4ee7d728,4,"SJF g=4, cluster=clusterA, T_est=71.20s"
2025-11-20 01:51:26,dequeue_start,job-44aae1286451,3,"SJF g=4, cluster=clusterB, T_est=1103.60s"
2025-11-20 01:52:32,dequeue_start,job-6d620adff21c,2,"SJF g=4, cluster=clusterA, T_est=1932.00s"
2025-11-20 02:04:33,dequeue_start,job-77d2ecd04b65,1,"SJF g=4, cluster=clusterB, T_est=6158.40s"
2025-11-20 02:24:16,dequeue_start,job-4d417de02b19,0,"SJF g=4, cluster=clusterA, T_est=6158.40s"
