job_id,cluster,model,dataset,world_size,submitted_ts,started_ts,end_ts,queued_sec,jct_sec,status
job-16089ca2050c,clusterA,DeepSpeech2,ARCTIC,1,1763546765.009532,1763547292.5987217,,527.5891897678375,,running
job-cbe83806a11d,clusterA,DeepSpeech2,ARCTIC,2,1763544418.387389,1763547073.3336565,1763547321.7887716,2654.946267604828,248.45511507987976,completed
job-4178d0b0106c,clusterA,DeepSpeech2,ARCTIC,2,1763545015.5622377,1763547322.6717935,,2307.109555721283,,running
job-16089ca2050c,clusterA,DeepSpeech2,ARCTIC,1,1763546765.009532,1763547292.5987217,1763547455.190058,527.5891897678375,162.59133625030518,completed
job-f6666f135162,clusterA,ResNet-18,CIFAR-100,1,1763546773.3775606,1763547455.834479,,682.4569184780121,,running
job-4178d0b0106c,clusterA,DeepSpeech2,ARCTIC,2,1763545015.5622377,1763547322.6717935,1763547480.5276837,2307.109555721283,157.85589027404785,completed
job-34d52e9251fe,clusterA,DistilBERT,SST-2,2,1763544034.1416998,1763547480.902002,,3446.7603023052216,,running
job-a40f8e634008,clusterB,DistilBERT,SST-2,1,1763538725.0372355,1763540595.9553027,1763547550.515025,1870.9180672168732,6954.559722185135,completed
job-f6666f135162,clusterA,ResNet-18,CIFAR-100,1,1763546773.3775606,1763547455.834479,1763548337.5444188,682.4569184780121,881.7099397182465,completed
job-3f2533ccf131,clusterA,DenseNet-121,TinyImageNet,1,1763548865.6211543,1763548866.4430797,,0.8219254016876221,,running
job-89806eedb229,clusterB,DistilBERT,SST-2,1,1763543788.1809416,1763545120.05028,1763549001.625648,1331.8693385124207,3881.5753679275513,completed
job-6beb14fe9503,clusterB,DistilBERT,SST-2,2,1763544326.3741653,1763549002.6395135,,4676.26534819603,,running
job-10144083586e,clusterB,DistilBERT,SST-2,2,1763538577.421753,1763540770.2060452,1763551026.8957896,2192.7842922210693,10256.689744472504,completed
job-21fb9380f552,clusterB,DeepSpeech2,ARCTIC,1,1763549579.1549218,1763551027.9166791,,1448.7617573738098,,running
job-8908422ab1b6,clusterB,DeepSpeech2,ARCTIC,1,1763550499.7354217,1763551027.9542181,,528.2187964916229,,running
job-8908422ab1b6,clusterB,DeepSpeech2,ARCTIC,1,1763550499.7354217,1763551027.9542181,1763551308.335775,528.2187964916229,280.3815567493439,completed
job-4bde1e57e0e0,clusterB,DistilBERT,SST-2,1,1763549276.6437218,1763551309.3127284,,2032.6690065860748,,running
job-21fb9380f552,clusterB,DeepSpeech2,ARCTIC,1,1763549579.1549218,1763551027.9166791,1763551358.203836,1448.7617573738098,330.28715682029724,completed
job-11c3b7776fdd,clusterB,EfficientNetV2-S,MNIST,1,1763550211.3211775,1763551358.4226625,,1147.1014850139618,,running
job-d3b3c605ddf5,clusterA,DenseNet-121,TinyImageNet,1,1763540819.3849847,1763543700.5152133,1763552039.6316366,2881.1302285194397,8339.116423368454,completed
job-eb664167d5ae,clusterA,DistilBERT,SST-2,1,1763552016.6459105,1763552040.2250009,,23.579090356826782,,running
job-eb664167d5ae,clusterA,DistilBERT,SST-2,1,1763552016.6459105,1763552040.2250009,1763553715.3923354,23.579090356826782,1675.1673345565796,completed
job-1495438a1896,clusterA,DistilBERT,SST-2,1,1763552453.8012998,1763553716.1608925,,1262.3595926761627,,running
job-34d52e9251fe,clusterA,DistilBERT,SST-2,2,1763544034.1416998,1763547480.902002,1763554682.4710164,3446.7603023052216,7201.569014310837,completed
job-856ae1e5bd3e,clusterA,ResNet-18,CIFAR-100,2,1763550202.081088,1763554683.2739494,,4481.192861318588,,running
job-4bde1e57e0e0,clusterB,DistilBERT,SST-2,1,1763549276.6437218,1763551309.3127284,1763554949.0382068,2032.6690065860748,3639.725478410721,completed
job-65083ff18988,clusterB,DenseNet-121,TinyImageNet,1,1763549677.7111063,1763554949.6028786,,5271.891772270203,,running
job-856ae1e5bd3e,clusterA,ResNet-18,CIFAR-100,2,1763550202.081088,1763554683.2739494,1763555516.404277,4481.192861318588,833.1303277015686,completed
job-7059baab3ed6,clusterA,ResNet-50,CIFAR-10,2,1763551905.5243864,1763555517.2460723,,3611.721685886383,,running
job-11c3b7776fdd,clusterB,EfficientNetV2-S,MNIST,1,1763550211.3211775,1763551358.4226625,1763555966.0619278,1147.1014850139618,4607.639265298843,completed
job-1b6439e388f4,clusterB,DenseNet-121,TinyImageNet,1,1763552407.841233,1763555966.8067203,,3558.965487241745,,running
job-7059baab3ed6,clusterA,ResNet-50,CIFAR-10,2,1763551905.5243864,1763555517.2460723,1763556746.4106722,3611.721685886383,1229.1645998954773,completed
job-427f70585edb,clusterA,DistilBERT,SST-2,2,1763545375.3292139,1763556746.692114,,11371.36290025711,,running
job-1495438a1896,clusterA,DistilBERT,SST-2,1,1763552453.8012998,1763553716.1608925,1763556929.8562288,1262.3595926761627,3213.695336341858,completed
job-6beb14fe9503,clusterB,DistilBERT,SST-2,2,1763544326.3741653,1763549002.6395135,1763559059.848346,4676.26534819603,10057.208832502365,completed
job-f33af1fcc4c2,clusterB,DistilBERT,SST-2,2,1763548321.5990605,1763559060.315684,,10738.716623544693,,running
job-427f70585edb,clusterA,DistilBERT,SST-2,2,1763545375.3292139,1763556746.692114,1763560507.306038,11371.36290025711,3760.6139237880707,completed
job-6a3ce30a1090,clusterA,DistilBERT,SST-2,2,1763550492.7946465,1763560508.0116973,,10015.217050790787,,running
job-1b6439e388f4,clusterB,DenseNet-121,TinyImageNet,1,1763552407.841233,1763555966.8067203,1763562498.9648106,3558.965487241745,6532.158090353012,completed
job-3f2533ccf131,clusterA,DenseNet-121,TinyImageNet,1,1763548865.6211543,1763548866.4430797,1763563107.1702335,0.8219254016876221,14240.727153778076,completed
job-e1146e4f36d0,clusterA,DistilBERT,SST-2,2,1763550944.3389752,1763563107.9121456,,12163.573170423508,,running
job-6a3ce30a1090,clusterA,DistilBERT,SST-2,2,1763550492.7946465,1763560508.0116973,1763564355.6166003,10015.217050790787,3847.604902982712,completed
job-a32f9d9068e7,clusterA,EfficientNetV2-S,MNIST,2,1763549623.9028158,1763564356.3189778,,14732.416162014008,,running
job-65083ff18988,clusterB,DenseNet-121,TinyImageNet,1,1763549677.7111063,1763554949.6028786,1763566425.8717284,5271.891772270203,11476.268849849701,completed
job-aad4df65f687,clusterB,DenseNet-121,TinyImageNet,2,1763539941.3911083,1763566426.6698806,,26485.278772354126,,running
job-a32f9d9068e7,clusterA,EfficientNetV2-S,MNIST,2,1763549623.9028158,1763564356.3189778,1763566850.8663886,14732.416162014008,2494.5474107265472,completed
job-f33af1fcc4c2,clusterB,DistilBERT,SST-2,2,1763548321.5990605,1763559060.315684,1763569041.3711762,10738.716623544693,9981.055492162704,completed
job-aad4df65f687,clusterB,DenseNet-121,TinyImageNet,2,1763539941.3911083,1763566426.6698806,1763570701.7503152,26485.278772354126,4275.080434560776,completed
job-1c06f7494399,clusterB,DeepSpeech2,ARCTIC,4,1763540721.0215337,1763570702.5630953,,29981.541561603546,,running
