ts,event,job_id,queue_len_after,note
2025-11-15 23:16:39,enqueue,job-970614c0f292,10,"g=2, batch=128"
2025-11-15 23:19:07,enqueue,job-5b55baea5c63,11,"g=1, batch=64"
2025-11-15 23:19:46,dequeue_start,job-1a995440a873,10,"g=2, cluster=clusterA"
2025-11-15 23:19:46,dequeue_start,job-46ac7b51efbb,9,"g=1, cluster=clusterB"
2025-11-15 23:27:49,enqueue,job-f3225a8b6de1,10,"g=1, batch=128"
2025-11-15 23:28:50,enqueue,job-963ddce14745,11,"g=1, batch=32"
2025-11-15 23:43:12,dequeue_start,job-0c8f639de211,10,"g=2, cluster=clusterA"
2025-11-16 00:08:41,dequeue_start,job-878ff60ee980,9,"g=2, cluster=clusterA"
2025-11-16 00:22:14,dequeue_start,job-577968afae83,8,"g=1, cluster=clusterA"
2025-11-16 00:39:26,dequeue_start,job-54f6edff31b2,7,"g=4, cluster=clusterA"
2025-11-16 00:39:29,dequeue_start,job-d53b2b9e14ee,6,"g=2, cluster=clusterA"
2025-11-16 00:39:29,dequeue_start,job-76bd33915898,5,"g=1, cluster=clusterA"
2025-11-16 00:39:36,dequeue_start,job-a83b06c9736a,4,"g=2, cluster=clusterA"
2025-11-16 01:36:01,dequeue_start,job-970614c0f292,3,"g=2, cluster=clusterB"
2025-11-16 01:36:01,dequeue_start,job-5b55baea5c63,2,"g=1, cluster=clusterB"
2025-11-16 01:42:42,dequeue_start,job-f3225a8b6de1,1,"g=1, cluster=clusterA"
2025-11-16 01:42:42,dequeue_start,job-963ddce14745,0,"g=1, cluster=clusterA"
