ts,cluster,queue_len,total_gpus,used_gpus,free_gpus,util,price_per_gpu_hour,speed_factor,energy_pressure,cost_norm,speed_norm
2025-12-23 04:36:15,clusterA,0,4,0,4,0.0,1.0,1.0,0.010046,1.0,1.0
2025-12-23 04:36:15,clusterB,0,4,0,4,0.0,1.0,1.0,0.068137,1.0,1.0
2025-12-23 04:36:16,clusterA,0,4,0,4,0.0,1.0,1.0,0.010046,1.0,1.0
2025-12-23 04:36:16,clusterB,0,4,0,4,0.0,1.0,1.0,0.068137,1.0,1.0
2025-12-23 04:36:17,clusterA,0,4,0,4,0.0,1.0,1.0,0.010028,1.0,1.0
2025-12-23 04:36:17,clusterB,0,4,0,4,0.0,1.0,1.0,0.067524,1.0,1.0
2025-12-23 04:36:18,clusterA,0,4,0,4,0.0,1.0,1.0,0.010028,1.0,1.0
2025-12-23 04:36:18,clusterB,0,4,0,4,0.0,1.0,1.0,0.067524,1.0,1.0
2025-12-23 04:36:19,clusterA,0,4,0,4,0.0,1.0,1.0,0.010028,1.0,1.0
2025-12-23 04:36:19,clusterB,0,4,0,4,0.0,1.0,1.0,0.067524,1.0,1.0
2025-12-23 04:36:20,clusterA,0,4,0,4,0.0,1.0,1.0,0.010028,1.0,1.0
2025-12-23 04:36:20,clusterB,0,4,0,4,0.0,1.0,1.0,0.067524,1.0,1.0
2025-12-23 04:36:21,clusterA,0,4,0,4,0.0,1.0,1.0,0.010028,1.0,1.0
2025-12-23 04:36:21,clusterB,0,4,0,4,0.0,1.0,1.0,0.067524,1.0,1.0
2025-12-23 04:36:22,clusterA,0,4,0,4,0.0,1.0,1.0,0.010123,1.0,1.0
2025-12-23 04:36:22,clusterB,0,4,0,4,0.0,1.0,1.0,0.067756,1.0,1.0
2025-12-23 04:36:23,clusterA,0,4,0,4,0.0,1.0,1.0,0.010123,1.0,1.0
2025-12-23 04:36:23,clusterB,0,4,0,4,0.0,1.0,1.0,0.067756,1.0,1.0
2025-12-23 04:36:24,clusterA,0,4,0,4,0.0,1.0,1.0,0.010123,1.0,1.0
2025-12-23 04:36:24,clusterB,0,4,0,4,0.0,1.0,1.0,0.067756,1.0,1.0
2025-12-23 04:36:25,clusterA,0,4,0,4,0.0,1.0,1.0,0.010123,1.0,1.0
2025-12-23 04:36:25,clusterB,0,4,0,4,0.0,1.0,1.0,0.067756,1.0,1.0
2025-12-23 04:36:26,clusterA,0,4,0,4,0.0,1.0,1.0,0.010123,1.0,1.0
2025-12-23 04:36:26,clusterB,0,4,0,4,0.0,1.0,1.0,0.067756,1.0,1.0
2025-12-23 04:36:27,clusterA,0,4,0,4,0.0,1.0,1.0,0.010161,1.0,1.0
2025-12-23 04:36:27,clusterB,0,4,0,4,0.0,1.0,1.0,0.067807,1.0,1.0
2025-12-23 04:36:28,clusterA,0,4,0,4,0.0,1.0,1.0,0.010161,1.0,1.0
2025-12-23 04:36:28,clusterB,0,4,0,4,0.0,1.0,1.0,0.067807,1.0,1.0
2025-12-23 04:36:29,clusterA,0,4,0,4,0.0,1.0,1.0,0.010161,1.0,1.0
2025-12-23 04:36:29,clusterB,0,4,0,4,0.0,1.0,1.0,0.067807,1.0,1.0
2025-12-23 04:36:30,clusterA,0,4,0,4,0.0,1.0,1.0,0.010161,1.0,1.0
2025-12-23 04:36:30,clusterB,0,4,0,4,0.0,1.0,1.0,0.067807,1.0,1.0
2025-12-23 04:36:31,clusterA,0,4,0,4,0.0,1.0,1.0,0.010161,1.0,1.0
2025-12-23 04:36:31,clusterB,0,4,0,4,0.0,1.0,1.0,0.067807,1.0,1.0
2025-12-23 04:36:32,clusterA,0,4,0,4,0.0,1.0,1.0,0.010031,1.0,1.0
2025-12-23 04:36:32,clusterB,0,4,0,4,0.0,1.0,1.0,0.06748900000000001,1.0,1.0
2025-12-23 04:36:33,clusterA,0,4,0,4,0.0,1.0,1.0,0.010031,1.0,1.0
2025-12-23 04:36:33,clusterB,0,4,0,4,0.0,1.0,1.0,0.06748900000000001,1.0,1.0
2025-12-23 04:36:34,clusterA,0,4,0,4,0.0,1.0,1.0,0.010031,1.0,1.0
2025-12-23 04:36:34,clusterB,0,4,0,4,0.0,1.0,1.0,0.06748900000000001,1.0,1.0
2025-12-23 04:36:35,clusterA,0,4,0,4,0.0,1.0,1.0,0.010031,1.0,1.0
2025-12-23 04:36:35,clusterB,0,4,0,4,0.0,1.0,1.0,0.06748900000000001,1.0,1.0
2025-12-23 04:36:36,clusterA,0,4,0,4,0.0,1.0,1.0,0.010031,1.0,1.0
2025-12-23 04:36:36,clusterB,0,4,0,4,0.0,1.0,1.0,0.06748900000000001,1.0,1.0
2025-12-23 04:36:37,clusterA,0,4,0,4,0.0,1.0,1.0,0.010046,1.0,1.0
2025-12-23 04:36:37,clusterB,0,4,0,4,0.0,1.0,1.0,0.06768500000000001,1.0,1.0
2025-12-23 04:36:38,clusterA,0,4,0,4,0.0,1.0,1.0,0.010046,1.0,1.0
2025-12-23 04:36:38,clusterB,0,4,0,4,0.0,1.0,1.0,0.06768500000000001,1.0,1.0
2025-12-23 04:36:39,clusterA,0,4,0,4,0.0,1.0,1.0,0.010046,1.0,1.0
2025-12-23 04:36:39,clusterB,0,4,0,4,0.0,1.0,1.0,0.06768500000000001,1.0,1.0
2025-12-23 04:36:40,clusterA,0,4,0,4,0.0,1.0,1.0,0.010046,1.0,1.0
2025-12-23 04:36:40,clusterB,0,4,0,4,0.0,1.0,1.0,0.06768500000000001,1.0,1.0
2025-12-23 04:36:41,clusterA,0,4,0,4,0.0,1.0,1.0,0.010046,1.0,1.0
2025-12-23 04:36:41,clusterB,0,4,0,4,0.0,1.0,1.0,0.06768500000000001,1.0,1.0
2025-12-23 04:36:42,clusterA,0,4,0,4,0.0,1.0,1.0,0.009958,1.0,1.0
2025-12-23 04:36:42,clusterB,0,4,0,4,0.0,1.0,1.0,0.068067,1.0,1.0
2025-12-23 04:36:43,clusterA,0,4,0,4,0.0,1.0,1.0,0.009958,1.0,1.0
2025-12-23 04:36:43,clusterB,0,4,0,4,0.0,1.0,1.0,0.068067,1.0,1.0
2025-12-23 04:36:44,clusterA,0,4,0,4,0.0,1.0,1.0,0.009958,1.0,1.0
2025-12-23 04:36:44,clusterB,0,4,0,4,0.0,1.0,1.0,0.068067,1.0,1.0
2025-12-23 04:36:45,clusterA,0,4,0,4,0.0,1.0,1.0,0.009958,1.0,1.0
2025-12-23 04:36:45,clusterB,0,4,0,4,0.0,1.0,1.0,0.068067,1.0,1.0
2025-12-23 04:36:46,clusterA,0,4,0,4,0.0,1.0,1.0,0.009958,1.0,1.0
2025-12-23 04:36:46,clusterB,0,4,0,4,0.0,1.0,1.0,0.068067,1.0,1.0
2025-12-23 04:36:47,clusterA,0,4,0,4,0.0,1.0,1.0,0.009967,1.0,1.0
2025-12-23 04:36:47,clusterB,0,4,0,4,0.0,1.0,1.0,0.067792,1.0,1.0
2025-12-23 04:36:48,clusterA,0,4,0,4,0.0,1.0,1.0,0.009967,1.0,1.0
2025-12-23 04:36:48,clusterB,0,4,0,4,0.0,1.0,1.0,0.067792,1.0,1.0
2025-12-23 04:36:49,clusterA,0,4,0,4,0.0,1.0,1.0,0.009967,1.0,1.0
2025-12-23 04:36:49,clusterB,0,4,0,4,0.0,1.0,1.0,0.067792,1.0,1.0
2025-12-23 04:36:50,clusterA,0,4,0,4,0.0,1.0,1.0,0.009967,1.0,1.0
2025-12-23 04:36:50,clusterB,0,4,0,4,0.0,1.0,1.0,0.067792,1.0,1.0
2025-12-23 04:36:51,clusterA,0,4,0,4,0.0,1.0,1.0,0.009967,1.0,1.0
2025-12-23 04:36:51,clusterB,0,4,0,4,0.0,1.0,1.0,0.067792,1.0,1.0
2025-12-23 04:36:52,clusterA,0,4,0,4,0.0,1.0,1.0,0.010043,1.0,1.0
2025-12-23 04:36:52,clusterB,0,4,0,4,0.0,1.0,1.0,0.067923,1.0,1.0
2025-12-23 04:36:53,clusterA,0,4,0,4,0.0,1.0,1.0,0.010043,1.0,1.0
2025-12-23 04:36:53,clusterB,0,4,0,4,0.0,1.0,1.0,0.067923,1.0,1.0
2025-12-23 04:36:54,clusterA,0,4,0,4,0.0,1.0,1.0,0.010043,1.0,1.0
2025-12-23 04:36:54,clusterB,0,4,0,4,0.0,1.0,1.0,0.067923,1.0,1.0
2025-12-23 04:36:55,clusterA,0,4,0,4,0.0,1.0,1.0,0.010043,1.0,1.0
2025-12-23 04:36:55,clusterB,0,4,0,4,0.0,1.0,1.0,0.067923,1.0,1.0
2025-12-23 04:36:56,clusterA,0,4,0,4,0.0,1.0,1.0,0.010043,1.0,1.0
2025-12-23 04:36:56,clusterB,0,4,0,4,0.0,1.0,1.0,0.067923,1.0,1.0
2025-12-23 04:36:57,clusterA,0,4,0,4,0.0,1.0,1.0,0.010058999999999998,1.0,1.0
2025-12-23 04:36:57,clusterB,0,4,0,4,0.0,1.0,1.0,0.067903,1.0,1.0
2025-12-23 04:36:58,clusterA,0,4,0,4,0.0,1.0,1.0,0.010058999999999998,1.0,1.0
2025-12-23 04:36:58,clusterB,0,4,0,4,0.0,1.0,1.0,0.067903,1.0,1.0
2025-12-23 04:36:59,clusterA,0,4,0,4,0.0,1.0,1.0,0.010058999999999998,1.0,1.0
2025-12-23 04:36:59,clusterB,0,4,0,4,0.0,1.0,1.0,0.067903,1.0,1.0
2025-12-23 04:37:00,clusterA,0,4,0,4,0.0,1.0,1.0,0.010058999999999998,1.0,1.0
2025-12-23 04:37:00,clusterB,0,4,0,4,0.0,1.0,1.0,0.067903,1.0,1.0
2025-12-23 04:37:01,clusterA,0,4,0,4,0.0,1.0,1.0,0.010058999999999998,1.0,1.0
2025-12-23 04:37:01,clusterB,0,4,0,4,0.0,1.0,1.0,0.067903,1.0,1.0
2025-12-23 04:37:02,clusterA,0,4,0,4,0.0,1.0,1.0,0.010058999999999998,1.0,1.0
2025-12-23 04:37:02,clusterB,0,4,0,4,0.0,1.0,1.0,0.067702,1.0,1.0
2025-12-23 04:37:03,clusterA,0,4,0,4,0.0,1.0,1.0,0.009952,1.0,1.0
2025-12-23 04:37:03,clusterB,0,4,0,4,0.0,1.0,1.0,0.067702,1.0,1.0
2025-12-23 04:37:04,clusterA,0,4,0,4,0.0,1.0,1.0,0.009952,1.0,1.0
2025-12-23 04:37:04,clusterB,0,4,0,4,0.0,1.0,1.0,0.067702,1.0,1.0
2025-12-23 04:37:05,clusterA,0,4,0,4,0.0,1.0,1.0,0.009952,1.0,1.0
2025-12-23 04:37:05,clusterB,0,4,0,4,0.0,1.0,1.0,0.067702,1.0,1.0
2025-12-23 04:37:06,clusterA,0,4,0,4,0.0,1.0,1.0,0.009952,1.0,1.0
2025-12-23 04:37:06,clusterB,0,4,0,4,0.0,1.0,1.0,0.067702,1.0,1.0
2025-12-23 04:37:07,clusterA,0,4,0,4,0.0,1.0,1.0,0.009952,1.0,1.0
2025-12-23 04:37:07,clusterB,0,4,0,4,0.0,1.0,1.0,0.067797,1.0,1.0
2025-12-23 04:37:08,clusterA,0,4,0,4,0.0,1.0,1.0,0.010024,1.0,1.0
2025-12-23 04:37:08,clusterB,0,4,0,4,0.0,1.0,1.0,0.067797,1.0,1.0
2025-12-23 04:37:09,clusterA,0,4,0,4,0.0,1.0,1.0,0.010024,1.0,1.0
2025-12-23 04:37:09,clusterB,0,4,0,4,0.0,1.0,1.0,0.067797,1.0,1.0
2025-12-23 04:37:10,clusterA,0,4,0,4,0.0,1.0,1.0,0.010024,1.0,1.0
2025-12-23 04:37:10,clusterB,0,4,0,4,0.0,1.0,1.0,0.067797,1.0,1.0
2025-12-23 04:37:11,clusterA,0,4,0,4,0.0,1.0,1.0,0.010024,1.0,1.0
2025-12-23 04:37:11,clusterB,0,4,0,4,0.0,1.0,1.0,0.067797,1.0,1.0
2025-12-23 04:37:12,clusterA,0,4,0,4,0.0,1.0,1.0,0.010024,1.0,1.0
2025-12-23 04:37:12,clusterB,0,4,0,4,0.0,1.0,1.0,0.067797,1.0,1.0
2025-12-23 04:37:13,clusterA,0,4,0,4,0.0,1.0,1.0,0.010055,1.0,1.0
2025-12-23 04:37:13,clusterB,0,4,0,4,0.0,1.0,1.0,0.067804,1.0,1.0
2025-12-23 04:37:14,clusterA,0,4,0,4,0.0,1.0,1.0,0.010055,1.0,1.0
2025-12-23 04:37:14,clusterB,0,4,0,4,0.0,1.0,1.0,0.067804,1.0,1.0
2025-12-23 04:37:15,clusterA,0,4,0,4,0.0,1.0,1.0,0.010055,1.0,1.0
2025-12-23 04:37:15,clusterB,0,4,0,4,0.0,1.0,1.0,0.067804,1.0,1.0
2025-12-23 04:37:16,clusterA,0,4,0,4,0.0,1.0,1.0,0.010055,1.0,1.0
2025-12-23 04:37:16,clusterB,0,4,0,4,0.0,1.0,1.0,0.067804,1.0,1.0
2025-12-23 04:37:17,clusterA,0,4,0,4,0.0,1.0,1.0,0.010055,1.0,1.0
2025-12-23 04:37:17,clusterB,0,4,0,4,0.0,1.0,1.0,0.067804,1.0,1.0
2025-12-23 04:37:18,clusterA,0,4,0,4,0.0,1.0,1.0,0.010042,1.0,1.0
2025-12-23 04:37:18,clusterB,0,4,0,4,0.0,1.0,1.0,0.06767100000000001,1.0,1.0
2025-12-23 04:37:19,clusterA,0,4,0,4,0.0,1.0,1.0,0.010042,1.0,1.0
2025-12-23 04:37:19,clusterB,0,4,0,4,0.0,1.0,1.0,0.06767100000000001,1.0,1.0
2025-12-23 04:37:20,clusterA,0,4,0,4,0.0,1.0,1.0,0.010042,1.0,1.0
2025-12-23 04:37:20,clusterB,0,4,0,4,0.0,1.0,1.0,0.06767100000000001,1.0,1.0
2025-12-23 04:37:21,clusterA,0,4,0,4,0.0,1.0,1.0,0.010042,1.0,1.0
2025-12-23 04:37:21,clusterB,0,4,0,4,0.0,1.0,1.0,0.06767100000000001,1.0,1.0
2025-12-23 04:37:22,clusterA,0,4,0,4,0.0,1.0,1.0,0.010042,1.0,1.0
2025-12-23 04:37:22,clusterB,0,4,0,4,0.0,1.0,1.0,0.06767100000000001,1.0,1.0
2025-12-23 04:37:23,clusterA,0,4,0,4,0.0,1.0,1.0,0.009989000000000001,1.0,1.0
2025-12-23 04:37:23,clusterB,0,4,0,4,0.0,1.0,1.0,0.06793600000000001,1.0,1.0
2025-12-23 04:37:24,clusterA,0,4,0,4,0.0,1.0,1.0,0.009989000000000001,1.0,1.0
2025-12-23 04:37:24,clusterB,0,4,0,4,0.0,1.0,1.0,0.06793600000000001,1.0,1.0
2025-12-23 04:37:25,clusterA,0,4,0,4,0.0,1.0,1.0,0.009989000000000001,1.0,1.0
2025-12-23 04:37:25,clusterB,0,4,0,4,0.0,1.0,1.0,0.06793600000000001,1.0,1.0
2025-12-23 04:37:26,clusterA,0,4,0,4,0.0,1.0,1.0,0.009989000000000001,1.0,1.0
2025-12-23 04:37:26,clusterB,0,4,0,4,0.0,1.0,1.0,0.06793600000000001,1.0,1.0
2025-12-23 04:37:27,clusterA,0,4,0,4,0.0,1.0,1.0,0.009989000000000001,1.0,1.0
2025-12-23 04:37:27,clusterB,0,4,0,4,0.0,1.0,1.0,0.06793600000000001,1.0,1.0
2025-12-23 04:37:28,clusterA,0,4,0,4,0.0,1.0,1.0,0.010085,1.0,1.0
2025-12-23 04:37:28,clusterB,0,4,0,4,0.0,1.0,1.0,0.06776,1.0,1.0
2025-12-23 04:37:29,clusterA,0,4,0,4,0.0,1.0,1.0,0.010085,1.0,1.0
2025-12-23 04:37:29,clusterB,0,4,0,4,0.0,1.0,1.0,0.06776,1.0,1.0
2025-12-23 04:37:30,clusterA,0,4,0,4,0.0,1.0,1.0,0.010085,1.0,1.0
2025-12-23 04:37:30,clusterB,0,4,0,4,0.0,1.0,1.0,0.06776,1.0,1.0
2025-12-23 04:37:31,clusterA,0,4,0,4,0.0,1.0,1.0,0.010085,1.0,1.0
2025-12-23 04:37:31,clusterB,0,4,0,4,0.0,1.0,1.0,0.06776,1.0,1.0
2025-12-23 04:37:32,clusterA,0,4,0,4,0.0,1.0,1.0,0.010085,1.0,1.0
2025-12-23 04:37:32,clusterB,0,4,0,4,0.0,1.0,1.0,0.06776,1.0,1.0
2025-12-23 04:37:33,clusterA,0,4,0,4,0.0,1.0,1.0,0.01014,1.0,1.0
2025-12-23 04:37:33,clusterB,0,4,0,4,0.0,1.0,1.0,0.067747,1.0,1.0
2025-12-23 04:37:34,clusterA,0,4,0,4,0.0,1.0,1.0,0.01014,1.0,1.0
2025-12-23 04:37:34,clusterB,0,4,0,4,0.0,1.0,1.0,0.067747,1.0,1.0
2025-12-23 04:37:35,clusterA,0,4,0,4,0.0,1.0,1.0,0.01014,1.0,1.0
2025-12-23 04:37:35,clusterB,0,4,0,4,0.0,1.0,1.0,0.067747,1.0,1.0
2025-12-23 04:37:36,clusterA,0,4,0,4,0.0,1.0,1.0,0.01014,1.0,1.0
2025-12-23 04:37:36,clusterB,0,4,0,4,0.0,1.0,1.0,0.067747,1.0,1.0
2025-12-23 04:37:37,clusterA,0,4,0,4,0.0,1.0,1.0,0.01014,1.0,1.0
2025-12-23 04:37:37,clusterB,0,4,0,4,0.0,1.0,1.0,0.067747,1.0,1.0
2025-12-23 04:37:38,clusterA,0,4,0,4,0.0,1.0,1.0,0.01005,1.0,1.0
2025-12-23 04:37:38,clusterB,0,4,0,4,0.0,1.0,1.0,0.068083,1.0,1.0
2025-12-23 04:37:39,clusterA,0,4,0,4,0.0,1.0,1.0,0.01005,1.0,1.0
2025-12-23 04:37:39,clusterB,0,4,0,4,0.0,1.0,1.0,0.068083,1.0,1.0
2025-12-23 04:37:40,clusterA,0,4,0,4,0.0,1.0,1.0,0.01005,1.0,1.0
2025-12-23 04:37:40,clusterB,0,4,0,4,0.0,1.0,1.0,0.068083,1.0,1.0
2025-12-23 04:37:41,clusterA,0,4,0,4,0.0,1.0,1.0,0.01005,1.0,1.0
2025-12-23 04:37:41,clusterB,0,4,0,4,0.0,1.0,1.0,0.068083,1.0,1.0
2025-12-23 04:37:42,clusterA,0,4,0,4,0.0,1.0,1.0,0.01005,1.0,1.0
2025-12-23 04:37:42,clusterB,0,4,0,4,0.0,1.0,1.0,0.068083,1.0,1.0
2025-12-23 04:37:43,clusterA,0,4,0,4,0.0,1.0,1.0,0.010164,1.0,1.0
2025-12-23 04:37:43,clusterB,0,4,0,4,0.0,1.0,1.0,0.06776599999999999,1.0,1.0
2025-12-23 04:37:44,clusterA,0,4,0,4,0.0,1.0,1.0,0.010164,1.0,1.0
2025-12-23 04:37:44,clusterB,0,4,0,4,0.0,1.0,1.0,0.06776599999999999,1.0,1.0
2025-12-23 04:37:45,clusterA,0,4,0,4,0.0,1.0,1.0,0.010164,1.0,1.0
2025-12-23 04:37:45,clusterB,0,4,0,4,0.0,1.0,1.0,0.06776599999999999,1.0,1.0
2025-12-23 04:37:46,clusterA,0,4,0,4,0.0,1.0,1.0,0.010164,1.0,1.0
2025-12-23 04:37:46,clusterB,0,4,0,4,0.0,1.0,1.0,0.06776599999999999,1.0,1.0
2025-12-23 04:37:47,clusterA,0,4,0,4,0.0,1.0,1.0,0.010164,1.0,1.0
2025-12-23 04:37:47,clusterB,0,4,0,4,0.0,1.0,1.0,0.06776599999999999,1.0,1.0
2025-12-23 04:37:48,clusterA,0,4,0,4,0.0,1.0,1.0,0.010121999999999999,1.0,1.0
2025-12-23 04:37:48,clusterB,0,4,0,4,0.0,1.0,1.0,0.06763,1.0,1.0
2025-12-23 04:37:49,clusterA,0,4,0,4,0.0,1.0,1.0,0.010121999999999999,1.0,1.0
2025-12-23 04:37:49,clusterB,0,4,0,4,0.0,1.0,1.0,0.06763,1.0,1.0
2025-12-23 04:37:50,clusterA,0,4,0,4,0.0,1.0,1.0,0.010121999999999999,1.0,1.0
2025-12-23 04:37:50,clusterB,0,4,0,4,0.0,1.0,1.0,0.06763,1.0,1.0
2025-12-23 04:37:51,clusterA,0,4,0,4,0.0,1.0,1.0,0.010121999999999999,1.0,1.0
2025-12-23 04:37:51,clusterB,0,4,0,4,0.0,1.0,1.0,0.06763,1.0,1.0
2025-12-23 04:37:52,clusterA,0,4,0,4,0.0,1.0,1.0,0.010121999999999999,1.0,1.0
2025-12-23 04:37:52,clusterB,0,4,0,4,0.0,1.0,1.0,0.06763,1.0,1.0
2025-12-23 04:37:53,clusterA,0,4,0,4,0.0,1.0,1.0,0.010147,1.0,1.0
2025-12-23 04:37:53,clusterB,0,4,0,4,0.0,1.0,1.0,0.067912,1.0,1.0
2025-12-23 04:37:54,clusterA,0,4,0,4,0.0,1.0,1.0,0.010147,1.0,1.0
2025-12-23 04:37:54,clusterB,0,4,0,4,0.0,1.0,1.0,0.067912,1.0,1.0
2025-12-23 04:37:55,clusterA,0,4,0,4,0.0,1.0,1.0,0.010147,1.0,1.0
2025-12-23 04:37:55,clusterB,0,4,0,4,0.0,1.0,1.0,0.067912,1.0,1.0
2025-12-23 04:37:56,clusterA,0,4,0,4,0.0,1.0,1.0,0.010147,1.0,1.0
2025-12-23 04:37:56,clusterB,0,4,0,4,0.0,1.0,1.0,0.067912,1.0,1.0
2025-12-23 04:37:57,clusterA,0,4,0,4,0.0,1.0,1.0,0.010147,1.0,1.0
2025-12-23 04:37:57,clusterB,0,4,0,4,0.0,1.0,1.0,0.067912,1.0,1.0
2025-12-23 04:37:58,clusterA,0,4,0,4,0.0,1.0,1.0,0.010186,1.0,1.0
2025-12-23 04:37:58,clusterB,0,4,0,4,0.0,1.0,1.0,0.06773799999999999,1.0,1.0
2025-12-23 04:37:59,clusterA,0,4,0,4,0.0,1.0,1.0,0.010186,1.0,1.0
2025-12-23 04:37:59,clusterB,0,4,0,4,0.0,1.0,1.0,0.06773799999999999,1.0,1.0
2025-12-23 04:38:00,clusterA,0,4,0,4,0.0,1.0,1.0,0.010186,1.0,1.0
2025-12-23 04:38:00,clusterB,0,4,0,4,0.0,1.0,1.0,0.06773799999999999,1.0,1.0
2025-12-23 04:38:01,clusterA,0,4,0,4,0.0,1.0,1.0,0.010186,1.0,1.0
2025-12-23 04:38:01,clusterB,0,4,0,4,0.0,1.0,1.0,0.06773799999999999,1.0,1.0
2025-12-23 04:38:02,clusterA,0,4,0,4,0.0,1.0,1.0,0.010186,1.0,1.0
2025-12-23 04:38:02,clusterB,0,4,0,4,0.0,1.0,1.0,0.06773799999999999,1.0,1.0
2025-12-23 04:38:03,clusterA,0,4,0,4,0.0,1.0,1.0,0.010157,1.0,1.0
2025-12-23 04:38:03,clusterB,0,4,0,4,0.0,1.0,1.0,0.067643,1.0,1.0
2025-12-23 04:38:04,clusterA,0,4,0,4,0.0,1.0,1.0,0.010157,1.0,1.0
2025-12-23 04:38:04,clusterB,0,4,0,4,0.0,1.0,1.0,0.067643,1.0,1.0
2025-12-23 04:38:05,clusterA,0,4,0,4,0.0,1.0,1.0,0.010157,1.0,1.0
2025-12-23 04:38:05,clusterB,0,4,0,4,0.0,1.0,1.0,0.067643,1.0,1.0
2025-12-23 04:38:06,clusterA,0,4,0,4,0.0,1.0,1.0,0.010157,1.0,1.0
2025-12-23 04:38:06,clusterB,0,4,0,4,0.0,1.0,1.0,0.067643,1.0,1.0
2025-12-23 04:38:07,clusterA,0,4,0,4,0.0,1.0,1.0,0.010157,1.0,1.0
2025-12-23 04:38:07,clusterB,0,4,0,4,0.0,1.0,1.0,0.067643,1.0,1.0
2025-12-23 04:38:08,clusterA,0,4,0,4,0.0,1.0,1.0,0.010086,1.0,1.0
2025-12-23 04:38:08,clusterB,0,4,0,4,0.0,1.0,1.0,0.06752899999999999,1.0,1.0
2025-12-23 04:38:09,clusterA,0,4,0,4,0.0,1.0,1.0,0.010086,1.0,1.0
2025-12-23 04:38:09,clusterB,0,4,0,4,0.0,1.0,1.0,0.06752899999999999,1.0,1.0
2025-12-23 04:38:10,clusterA,0,4,0,4,0.0,1.0,1.0,0.010086,1.0,1.0
2025-12-23 04:38:10,clusterB,0,4,0,4,0.0,1.0,1.0,0.06752899999999999,1.0,1.0
2025-12-23 04:38:11,clusterA,0,4,0,4,0.0,1.0,1.0,0.010086,1.0,1.0
2025-12-23 04:38:11,clusterB,0,4,0,4,0.0,1.0,1.0,0.06752899999999999,1.0,1.0
2025-12-23 04:38:12,clusterA,0,4,0,4,0.0,1.0,1.0,0.010086,1.0,1.0
2025-12-23 04:38:12,clusterB,0,4,0,4,0.0,1.0,1.0,0.06752899999999999,1.0,1.0
2025-12-23 04:38:13,clusterA,0,4,0,4,0.0,1.0,1.0,0.010228999999999999,1.0,1.0
2025-12-23 04:38:13,clusterB,0,4,0,4,0.0,1.0,1.0,0.06768600000000001,1.0,1.0
2025-12-23 04:38:14,clusterA,0,4,0,4,0.0,1.0,1.0,0.010228999999999999,1.0,1.0
2025-12-23 04:38:14,clusterB,0,4,0,4,0.0,1.0,1.0,0.06768600000000001,1.0,1.0
2025-12-23 04:38:15,clusterA,0,4,0,4,0.0,1.0,1.0,0.010228999999999999,1.0,1.0
2025-12-23 04:38:15,clusterB,0,4,0,4,0.0,1.0,1.0,0.06768600000000001,1.0,1.0
2025-12-23 04:38:16,clusterA,0,4,0,4,0.0,1.0,1.0,0.010228999999999999,1.0,1.0
2025-12-23 04:38:16,clusterB,0,4,0,4,0.0,1.0,1.0,0.06768600000000001,1.0,1.0
2025-12-23 04:38:17,clusterA,0,4,0,4,0.0,1.0,1.0,0.010228999999999999,1.0,1.0
2025-12-23 04:38:17,clusterB,0,4,0,4,0.0,1.0,1.0,0.06768600000000001,1.0,1.0
2025-12-23 04:38:18,clusterA,0,4,0,4,0.0,1.0,1.0,0.010175,1.0,1.0
2025-12-23 04:38:18,clusterB,0,4,0,4,0.0,1.0,1.0,0.06771,1.0,1.0
2025-12-23 04:38:19,clusterA,0,4,0,4,0.0,1.0,1.0,0.010175,1.0,1.0
2025-12-23 04:38:19,clusterB,0,4,0,4,0.0,1.0,1.0,0.06771,1.0,1.0
2025-12-23 04:38:20,clusterA,0,4,0,4,0.0,1.0,1.0,0.010175,1.0,1.0
2025-12-23 04:38:20,clusterB,0,4,0,4,0.0,1.0,1.0,0.06771,1.0,1.0
2025-12-23 04:38:21,clusterA,0,4,0,4,0.0,1.0,1.0,0.010175,1.0,1.0
2025-12-23 04:38:21,clusterB,0,4,0,4,0.0,1.0,1.0,0.06771,1.0,1.0
2025-12-23 04:38:22,clusterA,0,4,0,4,0.0,1.0,1.0,0.010175,1.0,1.0
2025-12-23 04:38:22,clusterB,0,4,0,4,0.0,1.0,1.0,0.06771,1.0,1.0
2025-12-23 04:38:23,clusterA,0,4,0,4,0.0,1.0,1.0,0.010183999999999999,1.0,1.0
2025-12-23 04:38:23,clusterB,0,4,0,4,0.0,1.0,1.0,0.06788200000000001,1.0,1.0
2025-12-23 04:38:24,clusterA,0,4,0,4,0.0,1.0,1.0,0.010183999999999999,1.0,1.0
2025-12-23 04:38:24,clusterB,0,4,0,4,0.0,1.0,1.0,0.06788200000000001,1.0,1.0
2025-12-23 04:38:25,clusterA,0,4,0,4,0.0,1.0,1.0,0.010183999999999999,1.0,1.0
2025-12-23 04:38:25,clusterB,0,4,0,4,0.0,1.0,1.0,0.06788200000000001,1.0,1.0
2025-12-23 04:38:26,clusterA,0,4,0,4,0.0,1.0,1.0,0.010183999999999999,1.0,1.0
2025-12-23 04:38:26,clusterB,0,4,0,4,0.0,1.0,1.0,0.06788200000000001,1.0,1.0
2025-12-23 04:38:27,clusterA,0,4,0,4,0.0,1.0,1.0,0.010183999999999999,1.0,1.0
2025-12-23 04:38:27,clusterB,0,4,0,4,0.0,1.0,1.0,0.06788200000000001,1.0,1.0
2025-12-23 04:38:28,clusterA,0,4,0,4,0.0,1.0,1.0,0.010119,1.0,1.0
