ts,event,job_id,queue_len_after,note
2025-11-13 19:31:16,dequeue_start,job-f2ee5c68462c,4,"g=1, cluster=clusterA"
2025-11-13 19:31:29,dequeue_start,job-c662b34eec4a,3,"g=4, cluster=clusterA"
2025-11-13 19:31:29,enqueue,job-1c1aba733e39,4,"g=1, batch=64"
2025-11-13 19:31:37,dequeue_start,job-a9315d01ffab,3,"g=1, cluster=clusterA"
2025-11-13 19:31:37,dequeue_start,job-a475ef661780,2,"g=1, cluster=clusterA"
2025-11-13 19:31:37,dequeue_start,job-641a2f0c41ed,1,"g=1, cluster=clusterA"
2025-11-13 19:31:37,dequeue_start,job-1c1aba733e39,0,"g=1, cluster=clusterA"
2025-11-13 19:32:34,enqueue,job-937b8fe8353e,1,"g=1, batch=8"
2025-11-13 19:49:23,enqueue,job-a25ea66d4552,2,"g=1, batch=32"
2025-11-13 19:49:33,dequeue_start,job-937b8fe8353e,1,"g=1, cluster=clusterA"
2025-11-13 19:49:41,dequeue_start,job-a25ea66d4552,0,"g=1, cluster=clusterA"
2025-11-13 19:51:00,enqueue,job-a62451b8dca6,1,"g=2, batch=8"
2025-11-13 19:54:51,enqueue,job-dfc71492fdfd,2,"g=2, batch=32"
2025-11-13 20:01:21,enqueue,job-9e8e22214dd2,3,"g=2, batch=16"
2025-11-13 20:03:23,enqueue,job-5f7198e2604a,4,"g=2, batch=16"
2025-11-13 20:16:40,enqueue,job-b567586398ab,5,"g=2, batch=32"
2025-11-13 20:18:02,enqueue,job-c2a3bcb8bae1,6,"g=1, batch=64"
2025-11-13 20:24:39,enqueue,job-65dbbc73ed07,7,"g=2, batch=64"
2025-11-13 20:25:29,dequeue_start,job-a62451b8dca6,6,"g=2, cluster=clusterB"
2025-11-13 20:30:15,dequeue_start,job-dfc71492fdfd,5,"g=2, cluster=clusterB"
2025-11-13 20:30:22,dequeue_start,job-9e8e22214dd2,4,"g=2, cluster=clusterB"
2025-11-13 20:30:30,dequeue_start,job-5f7198e2604a,3,"g=2, cluster=clusterB"
2025-11-13 20:32:34,dequeue_start,job-b567586398ab,2,"g=2, cluster=clusterA"
2025-11-13 20:32:43,dequeue_start,job-c2a3bcb8bae1,1,"g=1, cluster=clusterA"
2025-11-13 20:33:28,dequeue_start,job-65dbbc73ed07,0,"g=2, cluster=clusterB"
2025-11-13 20:55:32,enqueue,job-b693da006c27,1,"g=1, batch=32"
2025-11-13 20:55:33,dequeue_start,job-b693da006c27,0,"g=1, cluster=clusterA"
2025-11-13 20:55:43,enqueue,job-8dd037df5fd6,1,"g=2, batch=32"
2025-11-13 20:55:44,dequeue_start,job-8dd037df5fd6,0,"g=2, cluster=clusterA"
2025-11-13 21:06:36,enqueue,job-30df1cb66639,1,"g=4, batch=16"
2025-11-13 21:06:36,dequeue_start,job-30df1cb66639,0,"g=4, cluster=clusterB"
2025-11-13 21:30:08,enqueue,job-ba4361eb580c,1,"g=2, batch=16"
2025-11-13 21:30:08,dequeue_start,job-ba4361eb580c,0,"g=2, cluster=clusterB"
2025-11-13 21:42:13,enqueue,job-797579d38df2,1,"g=1, batch=16"
2025-11-13 21:42:14,dequeue_start,job-797579d38df2,0,"g=1, cluster=clusterB"
2025-11-13 21:51:21,enqueue,job-5753c60f1895,1,"g=1, batch=32"
2025-11-13 21:51:21,dequeue_start,job-5753c60f1895,0,"g=1, cluster=clusterA"
2025-11-13 21:58:04,enqueue,job-061af06fd3c4,1,"g=1, batch=16"
2025-11-13 21:58:05,dequeue_start,job-061af06fd3c4,0,"g=1, cluster=clusterA"
2025-11-13 21:59:04,enqueue,job-535d0566717b,1,"g=2, batch=32"
2025-11-13 22:00:15,enqueue,job-84fcc25d204a,2,"g=1, batch=16"
2025-11-13 22:00:59,enqueue,job-2c9d6ed86930,3,"g=2, batch=64"
2025-11-13 22:11:55,enqueue,job-dd7cfd5c2ba0,4,"g=2, batch=64"
2025-11-13 22:12:07,enqueue,job-17af7469662b,5,"g=1, batch=256"
2025-11-13 22:18:15,enqueue,job-f583e9514998,6,"g=4, batch=32"
2025-11-13 22:18:22,enqueue,job-f8016e80ca5a,7,"g=2, batch=64"
2025-11-13 22:18:31,enqueue,job-53b2da951429,8,"g=1, batch=32"
2025-11-13 22:28:24,enqueue,job-2b524dbd492a,9,"g=2, batch=32"
2025-11-13 22:36:09,dequeue_start,job-535d0566717b,8,"g=2, cluster=clusterA"
2025-11-13 22:36:09,dequeue_start,job-84fcc25d204a,7,"g=1, cluster=clusterA"
2025-11-13 22:49:46,enqueue,job-df9d4aebcec1,8,"g=2, batch=128"
2025-11-13 22:52:14,enqueue,job-ea2ae14a6420,9,"g=1, batch=64"
2025-11-13 22:58:55,dequeue_start,job-2c9d6ed86930,8,"g=2, cluster=clusterA"
2025-11-13 23:00:55,enqueue,job-52f79935f920,9,"g=1, batch=128"
2025-11-13 23:01:57,enqueue,job-058f30b3afda,10,"g=1, batch=32"
2025-11-13 23:24:09,dequeue_start,job-dd7cfd5c2ba0,9,"g=2, cluster=clusterA"
2025-11-13 23:24:09,dequeue_start,job-17af7469662b,8,"g=1, cluster=clusterA"
2025-11-14 00:57:29,dequeue_start,job-f583e9514998,7,"g=4, cluster=clusterB"
2025-11-14 00:57:29,dequeue_start,job-f8016e80ca5a,6,"g=2, cluster=clusterA"
2025-11-14 00:57:29,dequeue_start,job-53b2da951429,5,"g=1, cluster=clusterA"
2025-11-14 01:02:47,dequeue_start,job-2b524dbd492a,4,"g=2, cluster=clusterB"
2025-11-14 01:02:47,dequeue_start,job-df9d4aebcec1,3,"g=2, cluster=clusterB"
2025-11-14 01:02:47,dequeue_start,job-ea2ae14a6420,2,"g=1, cluster=clusterA"
2025-11-14 01:03:03,dequeue_start,job-52f79935f920,1,"g=1, cluster=clusterB"
2025-11-14 01:03:03,dequeue_start,job-058f30b3afda,0,"g=1, cluster=clusterB"
